multi_veg0,multi_shadow0,multi_water0,multi_road0,multi_building0,multi_total0,multi_veg1,multi_shadow1,multi_water1,multi_road1,multi_building1,multi_total1,multi_veg2,multi_shadow2,multi_water2,multi_road2,multi_building2,multi_total2,multi_veg3,multi_shadow3,multi_water3,multi_road3,multi_building3,multi_total3,multi_veg4,multi_shadow4,multi_water4,multi_road4,multi_building4,multi_total4,self_veg0,self_shadow0,self_water0,self_road0,self_building0,self_total0,self_veg1,self_shadow1,self_water1,self_road1,self_building1,self_total1,self_veg2,self_shadow2,self_water2,self_road2,self_building2,self_total2,self_veg3,self_shadow3,self_water3,self_road3,self_building3,self_total3,self_veg4,self_shadow4,self_water4,self_road4,self_building4,self_total4
0.9674247080516288,0.9635577516985794,0.9810366624525917,0.8197969543147208,0.8032581453634086,0.9070148443761857,0.99009900990099,0.9544364508393286,0.9529411764705882,0.8522255192878339,0.826115922718188,0.9151636158433858,0.9820877084620135,0.9259962049335865,0.9402341343191619,0.8151071025930101,0.7469707769066287,0.8820791854428801,0.9463044851547695,0.8125984251968504,0.8059701492537313,0.6892052194543298,0.648721399730821,0.7805599357581005,0.9565749235474007,0.934476423759951,0.968407479045777,0.8390739695087521,0.7886524822695035,0.8974370556262771,0.967940813810111,0.9573690621193666,0.9828571428571428,0.8129449838187702,0.7970297029702971,0.9036283411151375,0.99009900990099,0.9466666666666665,0.9481193255512321,0.8830715532286213,0.8581126951799051,0.9252138501054831,0.9803439803439804,0.9361979166666666,0.926391382405745,0.8061674008810573,0.7116382505559673,0.8721477861706832,0.9455006337135614,0.8107822410147991,0.8106904231625836,0.7211811470755253,0.6624472573839661,0.7901203404700871,0.959409594095941,0.9400977995110025,0.9717948717948718,0.8342792281498297,0.7796610169491525,0.8970485021001594
0.9646182495344506,0.9403341288782816,0.9657401422107305,0.8461074230537116,0.8084824387011266,0.9050564764756601,0.9968652037617556,0.9461856889414548,0.9508196721311475,0.888888888888889,0.8708586883029074,0.9307236284052309,0.9538266919671095,0.9191685912240185,0.9336870026525199,0.8858663512714371,0.8548387096774194,0.9094774693585009,0.9381188118811882,0.8078141499472016,0.7942727957799548,0.7677455990914254,0.7018544935805991,0.8019611700560738,0.9706066291432145,0.9219600725952813,0.9596879063719116,0.8811764705882353,0.8741721854304636,0.9215206528258213,0.9623689080814312,0.9579011592434411,0.983502538071066,0.8040842373962986,0.7827175954915467,0.8981148876567567,0.9950186799501868,0.930952380952381,0.9293193717277488,0.8693982074263764,0.8731527093596059,0.9195682698832598,0.9611528822055138,0.9247813411078717,0.9429508196721311,0.8216802168021681,0.7232752084912811,0.8747680936557932,0.8905405405405405,0.7684680218145761,0.7942727957799548,0.6729191090269636,0.6285714285714286,0.7509543791466926,0.91055900621118,0.9100784550392275,0.9829005699810005,0.8459715639810426,0.7899045020463847,0.8878828194517671
0.8840090090090091,0.9623224212476836,0.9793103448275863,0.8263254113345522,0.6822498173849525,0.8668434007607566,0.9888751545117428,0.9603416717510678,0.9664082687338501,0.7523749208359721,0.7586633663366336,0.8853326764338532,0.966565349544073,0.9499072356215214,0.9422336328626444,0.8721198156682027,0.8337950138504155,0.9129242095093714,0.9045698924731183,0.8529244747302669,0.9638854296388544,0.8277430358158044,0.7720057720057721,0.8642257209327634,0.966183574879227,0.9427692307692307,0.9580915538362347,0.859504132231405,0.8371777476255089,0.9127452478683213,0.8776655443322111,0.9667487684729064,0.9805398618957941,0.8083538083538083,0.6569555717407137,0.8580527109590868,0.99009900990099,0.9621951219512195,0.9677835051546392,0.8143435511856565,0.7778537252221462,0.9024549826829302,0.9694749694749695,0.9266169154228856,0.9271690943635214,0.8788765359859567,0.8417462482946794,0.9087767527084024,0.9129568106312292,0.8561759729272419,0.9681050656660413,0.8257093225246092,0.7750716332378224,0.8676037609973889,0.9738283627510651,0.9374613003095976,0.9619109102646869,0.8759553203997648,0.8619302949061661,0.9222172377262561
0.9646017699115045,0.9592705167173252,0.9829005699810005,0.822637106184364,0.7837837837837837,0.9026387493155956,0.9835234474017744,0.9334112149532711,0.9481286933683519,0.8484507042253522,0.8087818696883854,0.904459185927427,0.9469026548672567,0.8941441441441441,0.9234899328859061,0.8729977116704807,0.8091168091168092,0.8893302505369193,0.9484924623115578,0.9069069069069069,0.9641943734015346,0.7552363853979653,0.7360742705570292,0.8621808797149987,0.9760403530895334,0.9147286821705427,0.9495743287491814,0.8426512968299712,0.8284745762711865,0.902293847422083,0.9495073891625616,0.9500301023479832,0.9822784810126582,0.7374749498997996,0.7411477411477411,0.8720877327141486,0.995638629283489,0.9338892197736748,0.9597924773022048,0.7317358270017533,0.6930963773069037,0.8628305061336052,0.9644416718652528,0.9264273101824603,0.9355263157894737,0.8635265700483092,0.8370565045992115,0.9053956744969415,0.8941018766756031,0.8345403899721449,0.9639751552795031,0.8125,0.768589298123697,0.8547413440101895,0.976889444097439,0.9072411729503291,0.9441157133464826,0.864602307225258,0.867948717948718,0.9121594711136454
0.9712186160440907,0.9627791563275433,0.9809402795425667,0.8326226012793176,0.7356321839080459,0.8966385674203128,0.9950248756218906,0.9367238320520401,0.9340439706862091,0.8954171562867215,0.8811748998664886,0.9284769469026698,0.9578820697954273,0.948051948051948,0.93341478313989,0.8440366972477065,0.8099606815203146,0.8986692359510572,0.9598051157125458,0.8272539573296628,0.9009546539379474,0.7187864644107351,0.697029702970297,0.8207659788722376,0.9383155397390274,0.8895382817066043,0.9034013605442176,0.8779284833538842,0.8378557246856386,0.8894078780058744,0.9608669476219146,0.958616429894997,0.9776927979604844,0.8341384863123994,0.7220496894409938,0.8906728702461578,0.9956440572495334,0.9317507418397627,0.9333333333333333,0.9014577259475219,0.8935030140656397,0.9311377744871583,0.9671532846715328,0.9176788124156545,0.9177592371871275,0.8234575442883324,0.814624759461193,0.8881347276047681,0.9511002444987775,0.8206896551724138,0.8985680190930788,0.7553747821034282,0.7317073170731707,0.8314880035881739,0.9579524680073127,0.8722519310754604,0.8906666666666667,0.8586572438162544,0.8294993234100134,0.8818055265951414
0.97125,0.9462235649546828,0.967741935483871,0.8185840707964602,0.7555875991348233,0.8918774340739676,0.9993746091307067,0.93841642228739,0.9333333333333333,0.8335158817086528,0.781021897810219,0.8971324288540604,0.9605015673981191,0.9209302325581394,0.9395532194480947,0.840023269342641,0.8005540166204986,0.8923124610734985,0.9650092081031308,0.9192938209331651,0.95729764181007,0.7219626168224298,0.6875,0.8502126575337591,0.975670617592015,0.8644939965694682,0.8771929824561403,0.858651026392962,0.8563899868247693,0.886479721967071,0.8938869665513265,0.931261207411835,0.9697359948486799,0.8347153123272527,0.6401299756295694,0.8539458913537328,0.995638629283489,0.9349112426035503,0.9333333333333333,0.8394736842105264,0.8569732937685459,0.9120660366398889,0.9613947696139477,0.9070718877849211,0.9346278317152102,0.8492975734355045,0.8142493638676844,0.8933282852834536,0.958594730238394,0.8759590792838874,0.9220380601596071,0.7248400232693427,0.6854082998661312,0.8333680385634725,0.911318553092182,0.8950146627565982,0.9319092122830441,0.8753117206982542,0.8154158215010142,0.8857939940662185
0.9590714722052536,0.96125,0.9757311761045426,0.7915407854984894,0.7395069953364423,0.8854200858289456,0.9791921664626683,0.9631449631449631,0.9717223650385605,0.8382193268186753,0.7701492537313432,0.9044856150392421,0.9595654797827399,0.9520340012143291,0.9471624266144814,0.8571428571428572,0.7837037037037037,0.8999216936916223,0.9607361963190184,0.9212903225806451,0.9707529558182949,0.7329842931937172,0.767952522255193,0.8707432580333737,0.9266001174398121,0.8809523809523809,0.9149315883402737,0.878048780487805,0.8053408292340127,0.8811747392908569,0.9608323133414932,0.9447619047619047,0.962645437844458,0.8049792531120332,0.7450713800135963,0.8836580578146971,0.9882643607164916,0.9562043795620438,0.9623865110246433,0.848451928299837,0.793205317577548,0.9097024994361127,0.9618413082980012,0.952205882352941,0.9489993544222078,0.893939393939394,0.8553719008264463,0.9224715679677982,0.9460932768019382,0.880108991825613,0.9420803782505911,0.7842655193607867,0.768245838668374,0.8641588009814607,0.9292452830188679,0.9295774647887324,0.955076923076923,0.8787699586043761,0.8078541374474052,0.900104753387261
0.9662783568362967,0.9670602858918583,0.982367758186398,0.8127490039840637,0.7491166077738515,0.8955144025344937,0.9943995021779715,0.9404052443384983,0.9535644211903205,0.8503401360544218,0.8157524613220815,0.9108923530166587,0.9696218226906387,0.92190252495596,0.9420195439739414,0.8373702422145328,0.8127208480565371,0.896726996378322,0.9573573573573573,0.9261400128452151,0.9764780673871584,0.7695990424895273,0.7548891786179923,0.87689273173945,0.9761306532663316,0.9192471159684275,0.9611398963730571,0.855005753739931,0.8451656524678838,0.9113378143631263,0.9422718808193669,0.9232673267326732,0.9579011592434411,0.7925973197192085,0.7517549457562221,0.8735585264541823,0.9968847352024921,0.9272619751626257,0.9319092122830441,0.8226711560044894,0.7893258426966292,0.8936105842698562,0.9716748768472907,0.9233511586452763,0.9372168284789644,0.8933823529411765,0.8522427440633245,0.9155735921952065,0.948101265822785,0.9114391143911439,0.9692404268675455,0.7121507472384666,0.7412755716004813,0.8564414251840844,0.9090909090909091,0.9176610978520287,0.9553001277139208,0.8744019138755981,0.7892831281679943,0.8891474353400902
0.9668956901936291,0.9403341288782816,0.9638242894056848,0.8596491228070176,0.8423052564914502,0.9146016975552127,0.9894606323620583,0.9457831325301204,0.9528795811518325,0.8731134712129681,0.8382978723404255,0.9199069379194811,0.9742331288343559,0.8918737407656145,0.8988629563135847,0.9140164899882214,0.8862433862433863,0.9130459404290325,0.9421487603305785,0.9025177533892835,0.9633375474083439,0.7551919446192574,0.7566204287515764,0.863963286899808,0.923258559622196,0.9201238390092878,0.9451104100946373,0.8814944541739637,0.7997128499641063,0.8939400225728382,0.9572755417956657,0.9420895522388059,0.9644932214331827,0.8403361344537814,0.828996282527881,0.9066381464898633,0.990700557966522,0.9492753623188406,0.9549314173742652,0.8676551345414608,0.8252356780275563,0.917559630045729,0.9718482252141982,0.8744884038199182,0.8857644991212653,0.9000000000000001,0.8747488278633624,0.9013699912037488,0.9437537004144465,0.8945362134688691,0.9500640204865557,0.7377666248431618,0.7362428842504745,0.8524726886927014,0.9370880766926302,0.9429797670141018,0.9636711281070744,0.888631090487239,0.8230277185501066,0.9110795561702305
0.965865992414665,0.9392133492252682,0.9651162790697675,0.8417308832246592,0.8106312292358805,0.9045115466340481,0.9690721649484536,0.9272833042466551,0.9584954604409858,0.8878048780487805,0.8804137039431157,0.924613902325598,0.96045197740113,0.9214412285883047,0.9459459459459459,0.8847712796757383,0.8304256803907885,0.9086072224003815,0.9582554517133955,0.8980070339976554,0.9414088215931534,0.7604035308953342,0.7563131313131312,0.8628775939025339,0.9269588313413015,0.8795518207282912,0.9484670580560991,0.8837803320561941,0.8906832298136647,0.9058882543991102,0.9667294413057125,0.9319929036073329,0.9650711513583441,0.6751117734724292,0.7450765864332604,0.8567963712354157,0.9638403990024937,0.9281045751633987,0.9549902152641878,0.8629441624365484,0.8173418621179815,0.905444242796922,0.9718482252141982,0.8745852687458527,0.8822115384615384,0.8785498489425981,0.8545454545454545,0.8923480671819283,0.9507211538461539,0.8983566646378576,0.9406392694063926,0.7431077694235588,0.7314578005115088,0.8528565315650943,0.9159763313609467,0.9300361881785284,0.9610223642172523,0.8506944444444444,0.7490802060338483,0.881361906847004
