multi_veg0,multi_shadow0,multi_water0,multi_road0,multi_building0,multi_total0,multi_veg1,multi_shadow1,multi_water1,multi_road1,multi_building1,multi_total1,multi_veg2,multi_shadow2,multi_water2,multi_road2,multi_building2,multi_total2,multi_veg3,multi_shadow3,multi_water3,multi_road3,multi_building3,multi_total3,multi_veg4,multi_shadow4,multi_water4,multi_road4,multi_building4,multi_total4,self_veg0,self_shadow0,self_water0,self_road0,self_building0,self_total0,self_veg1,self_shadow1,self_water1,self_road1,self_building1,self_total1,self_veg2,self_shadow2,self_water2,self_road2,self_building2,self_total2,self_veg3,self_shadow3,self_water3,self_road3,self_building3,self_total3,self_veg4,self_shadow4,self_water4,self_road4,self_building4,self_total4
0.8655367231638419,0.913623188405797,0.9311957247828991,0.8750740082889283,0.7172100075815011,0.8605279304445935,0.9664516129032259,0.9312039312039312,0.9659442724458206,0.8827751196172249,0.8755700325732898,0.9243889937486984,0.9660606060606061,0.9551321450522434,0.9461388708630759,0.861297539149888,0.8034433285509326,0.9064144979353491,0.9471649484536082,0.8873677660236465,0.9510835913312694,0.7025920873124147,0.7431818181818182,0.8462780422605514,0.984345648090169,0.9366106080206986,0.9681762545899634,0.7979797979797979,0.7647467036780015,0.8903718024717261,0.8823194997157475,0.9499094749547375,0.9730423620025674,0.8832844574780059,0.7297501892505679,0.8836611966803253,0.99875,0.9595448798988621,0.9730745147150909,0.87579433853264,0.8697986577181209,0.9353924781729427,0.9631419939577038,0.9349253731343284,0.9205076820307282,0.8475540386803185,0.7929328621908127,0.8918123899987783,0.9340300457217505,0.8886198547215496,0.9542892924232937,0.6639288158795346,0.7265491756679932,0.8334834368828243,0.9817495280050346,0.9452229299363057,0.9807811531308123,0.8226544622425629,0.8067567567567568,0.9074329660142945
0.9683944374209861,0.8776418242491657,0.8842398884239888,0.8931343283582089,0.8656518861681006,0.8978124729240902,0.9981214777708203,0.954954954954955,0.967948717948718,0.8942307692307692,0.8903566710700132,0.941122518195055,0.9765142150803461,0.9314565483476132,0.9366602687140115,0.8782161234991424,0.8328690807799444,0.9111432472842115,0.9575,0.8799540493968983,0.9296148738379815,0.7972721636701797,0.7922077922077922,0.8713097758225703,0.9762796504369537,0.9140108238123873,0.9581993569131833,0.8872180451127819,0.8926767676767676,0.9256769287904149,0.8557158712541622,0.8945578231292517,0.9048596851471595,0.8029294274300931,0.682528891910265,0.8281183397741863,0.9510763209393347,0.9047907822922984,0.9576059850374063,0.8201970443349753,0.8251572327044026,0.8917654730616834,0.9730392156862746,0.9292682926829268,0.9311010946555055,0.860591430295715,0.8274044795783927,0.9042809025797628,0.9343629343629343,0.8876941457586619,0.9404990403071017,0.7007110536522302,0.7448856799037304,0.8416305707969317,0.9855799373040752,0.9623115577889447,0.9850374064837906,0.7554608417687799,0.6636636636636637,0.8704106814018507
0.9572031344183242,0.9711779448621554,0.9861286254728877,0.8130460104834012,0.7434119278779473,0.8941935286229432,0.9943995021779715,0.9716399506781751,0.9745870393900888,0.8836341008089608,0.879245283018868,0.9407011752148128,0.9665246500304321,0.9323213156230234,0.9209535759096612,0.8923792902850495,0.8530416951469583,0.9130441053990248,0.9540012602394455,0.8864864864864864,0.9361147327249021,0.7307086614173227,0.6172650878533231,0.8249152457442961,0.9371980676328503,0.9582309582309583,0.9764181007010834,0.8373151308304893,0.7688984881209503,0.8956121491032663,0.9612121212121212,0.9687108886107635,0.9842072015161086,0.8139941690962099,0.7524071526822559,0.8961063066234918,0.9857408555486671,0.9753086419753086,0.9803921568627451,0.8683102826217679,0.8470124753775444,0.9313528824772067,0.9724433557868952,0.9352078239608803,0.9241830065359476,0.8766467065868264,0.853037230568256,0.9123036246877613,0.9474342928660826,0.8778115501519757,0.9292149292149292,0.7539552645935625,0.6802919708029198,0.8377416015258938,0.9454545454545454,0.9469188529591214,0.9660474055092889,0.8650519031141869,0.8107344632768361,0.9068414340627957
0.972396486825596,0.9621026894865525,0.9829437776373974,0.8494252873563218,0.8099516240497582,0.9153639730711253,0.9743918053777209,0.9113924050632911,0.9361702127659575,0.8950146627565982,0.8893360160965795,0.9212610204120295,0.9335912314635719,0.900281690140845,0.932,0.8838821490467939,0.8385308385308384,0.8976571818364097,0.9485714285714286,0.8621908127208481,0.9225721784776902,0.8073817762399077,0.789652825051055,0.8660738042121859,0.9417157825802227,0.900921658986175,0.9698524695317512,0.8879716981132075,0.8677462887989204,0.9136415796020554,0.9566279780085523,0.9695841092489137,0.9842470069313168,0.7959787108219989,0.7381275440976934,0.8889130698216952,0.9681372549019609,0.9074074074074074,0.9545454545454545,0.8185654008438817,0.7925052047189453,0.8882321444835299,0.952441344324667,0.895891952729319,0.9042407660738714,0.8125770653514179,0.7848911651728554,0.8700084587304261,0.9035409035409036,0.883177570093458,0.9361421988150099,0.769859813084112,0.6962649753347427,0.8377970921736452,0.8953341740226985,0.9379562043795621,0.96,0.8054347826086957,0.7782608695652173,0.8753972061152347
0.8905275099262621,0.9577981651376147,0.968529222864483,0.8718535469107551,0.7401696222050888,0.8857756134088406,0.9925280199252802,0.9429611650485437,0.9543080939947781,0.8510875627440043,0.8219563687543984,0.9125682420934009,0.9652650822669104,0.9291716686674669,0.9209486166007905,0.8283885980221058,0.7664835164835164,0.882051496408158,0.880352644836272,0.8240906380441264,0.9227023737066342,0.7455688965122926,0.6135517498138496,0.797253260582635,0.9869807811531308,0.8950086058519794,0.8921161825726142,0.7728726807421624,0.7865443425076452,0.8667045185655063,0.8791455874086566,0.9638701775872627,0.9867507886435332,0.874785591766724,0.6969696969696971,0.8803043684751749,0.9882498453927026,0.9483910139647844,0.9583333333333334,0.8609865470852018,0.824858757062147,0.9161638993676338,0.9700671960904093,0.926391382405745,0.9216589861751152,0.8360836083608361,0.7512915129151291,0.8810985371894469,0.8845671267252196,0.8170515097690942,0.9243902439024391,0.7373913043478262,0.6094674556213018,0.7945735280731762,0.9858287122612446,0.9129662522202486,0.9193548387096774,0.8069336521219367,0.7910936476751801,0.8832354205976575
0.9501278772378516,0.9328621908127207,0.9789674952198854,0.8396694214876034,0.7636632200886262,0.8930580409693373,0.9671603348358017,0.9088798607080673,0.94750656167979,0.8374164810690422,0.801994301994302,0.8925915080574006,0.9440203562340966,0.8853185595567867,0.927710843373494,0.8590679393599102,0.7626112759643917,0.8757457948977357,0.9269882659713168,0.8537815126050421,0.9580374435119431,0.7649402390438247,0.6749090909090909,0.8357313104082436,0.9496494582536646,0.8647746243739566,0.8908839779005525,0.8634772462077013,0.8328804347826088,0.8803331483036967,0.9038461538461539,0.9422962522308149,0.9835443037974684,0.8301204819277109,0.740636042402827,0.880088646840995,0.9706632653061225,0.9286128845037726,0.9542483660130718,0.8600451467268623,0.8187633262260127,0.9064665977551684,0.9586466165413534,0.8990302338847689,0.925115970841617,0.8759830611010285,0.8139691067830759,0.8945489978303688,0.8987749838813668,0.8184931506849314,0.9341614906832298,0.7165450121654501,0.620928620928621,0.7977806516687199,0.9852034525277436,0.8917050691244239,0.89196675900277,0.786692759295499,0.8084084084084084,0.8727952896717689
0.9400363416111448,0.9597069597069596,0.9829437776373974,0.8896755162241887,0.8457780879274249,0.923628136621423,0.9762050030506406,0.9276708692767087,0.9420118343195266,0.8697729988052568,0.8402684563758389,0.9111858323655943,0.9748620478234212,0.9442111577684462,0.9294274300932092,0.8278580814717478,0.8307508939213349,0.9014219222156319,0.9604382227632379,0.8871359223300972,0.9214521452145215,0.8124618204031766,0.8028259473346178,0.8768628116091302,0.9744548286604361,0.9390018484288354,0.9655172413793103,0.822125813449024,0.7606461086637298,0.8923491681162671,0.9671826625386997,0.9589712186160441,0.9841671944268524,0.8825910931174089,0.8393351800554018,0.9264494697508814,0.9750152346130407,0.8890420399724328,0.9169054441260744,0.8710843373493977,0.8436460412508316,0.8991386194623553,0.9713239780353874,0.9351576442593694,0.9181208053691275,0.821969696969697,0.809464508094645,0.8912073265456452,0.9526699029126213,0.8853658536585366,0.9207397622192866,0.8096096096096097,0.7893020221787345,0.8715374301157577,0.978274363749224,0.9339098208770846,0.9614890885750963,0.8307692307692309,0.7844827586206897,0.897785052518265
0.9700374531835205,0.9493365500603136,0.9730769230769232,0.8395784543325527,0.7975543478260869,0.9059167456958794,0.9962358845671266,0.9142857142857143,0.9333333333333333,0.8199413489736072,0.8035837353549277,0.8934760033029417,0.9611041405269762,0.8982376350198978,0.9250165892501658,0.8753657109420714,0.8343815513626833,0.898821125420359,0.9584859584859584,0.8909620991253644,0.9240080699394754,0.7453271028037384,0.6988950276243093,0.843535651595769,0.9748743718592964,0.9075244112578977,0.9196488858879136,0.8316610925306578,0.7801724137931034,0.8827762350657737,0.9713930348258707,0.9568389057750759,0.9802924348378893,0.86463923673226,0.8296593186372746,0.9205645861616741,0.9815950920245399,0.9172749391727495,0.9689213893967094,0.759882005899705,0.7223021582733813,0.869995116953417,0.9694749694749695,0.9418116376724655,0.9260493004663558,0.7776332899869961,0.7753623188405796,0.8780663032882733,0.9014259144451332,0.8900584795321638,0.9226630800268998,0.7493224932249324,0.7316219369894983,0.8390183808437255,0.9582554517133955,0.9294258373205742,0.9546044098573282,0.8186753528773073,0.7468259895444361,0.8815574082626083
0.9654754694124774,0.9668542839274546,0.9829867674858223,0.7731481481481481,0.7024390243902439,0.8781807386728292,0.9950248756218906,0.9513846153846155,0.9623484365028718,0.7997504678727386,0.8027551659361303,0.9022527122636494,0.9742331288343559,0.9166666666666666,0.8988300068823124,0.8554360812425329,0.8277227722772277,0.8945777311806191,0.8773388773388774,0.7580645161290321,0.9091974223784417,0.771948608137045,0.6292134831460674,0.7891525814258927,0.9073114565342545,0.94875,0.9778059606848445,0.8853984874927284,0.7915142648134601,0.9021560339050574,0.9643073200241983,0.9655172413793103,0.9842668344870987,0.7791907514450866,0.7062107466852756,0.8798985788041939,0.9944064636420137,0.95350278983261,0.9643765903307888,0.8014616321559075,0.7966751918158569,0.9020845335554354,0.9730722154222766,0.9143518518518519,0.8913494809688582,0.831899024670109,0.7848275862068966,0.8791000318239984,0.9378678875081753,0.8238954573739888,0.9109263657957245,0.7603305785123966,0.6798534798534799,0.822574753808753,0.9587878787878787,0.9440993788819876,0.9693486590038315,0.849680170575693,0.7642526964560862,0.8972337567410954
0.9588875453446191,0.9683818970861748,0.9860935524652339,0.797525309336333,0.7021121631463948,0.8826000934757511,0.9981285090455396,0.9431279620853079,0.9597402597402598,0.8203883495145631,0.8191978961209729,0.9081165953013287,0.9760295021511985,0.8748615725359912,0.8968363136176065,0.8110091743119265,0.8010825439783491,0.8719638213190144,0.9664429530201343,0.8937426210153484,0.9240080699394754,0.7178571428571429,0.6866666666666666,0.8377434906997536,0.9762796504369537,0.9187538179596825,0.9570871261378413,0.8448377581120945,0.8442408376963351,0.9082398380685814,0.9511002444987775,0.9376158122297714,0.9836272040302266,0.7497142857142856,0.6524520255863538,0.8549019144118829,0.9876390605686032,0.9461584996975196,0.9571428571428571,0.7911832946635732,0.7549488054607508,0.8874145035066607,0.9638854296388544,0.8931383577052868,0.8913494809688582,0.8492492492492493,0.8100929614873839,0.8815430958099265,0.8862853204686424,0.8004613610149943,0.9126691266912669,0.7485677912157861,0.7564894932014833,0.8208946185184345,0.9014409221902017,0.9504587155963303,0.9771573604060914,0.8792497069167644,0.7759643916913946,0.8968542193601563
