super_veg1,super_shadow1,super_water1,super_road1,super_building1,super_total1,super_veg2,super_shadow2,super_water2,super_road2,super_building2,super_total2,super_veg3,super_shadow3,super_water3,super_road3,super_building3,super_total3,super_veg4,super_shadow4,super_water4,super_road4,super_building4,super_total4
0.9623115577889447,0.9632802937576499,0.9836477987421384,0.8773875539125077,0.854580397181294,0.928241520276507,0.9950248756218906,0.9844430616054761,0.9899244332493703,0.9195678271308523,0.9105160026126715,0.9598952400440521,0.9975062344139651,0.9670886075949366,0.9752475247524752,0.9148418491484186,0.8997429305912596,0.950885429300211,0.9900497512437811,0.972568578553616,0.99,0.9177057356608479,0.9191919191919193,0.9579031969300329
0.9725343320848939,0.9710055521283159,0.9836477987421384,0.8792884371029225,0.8691878487290764,0.9351327937574694,0.9956440572495334,0.9842866121935889,0.9906191369606003,0.9233576642335766,0.9172546504169339,0.9622324242108466,0.995,0.984848484848485,0.99009900990099,0.9509803921568627,0.943877551020408,0.9729610875853493,0.9900497512437811,0.9849246231155778,1.0,0.9631449631449631,0.9669211195928753,0.9810080914194396
0.9724655819774718,0.968421052631579,0.981886321049344,0.8902900378310215,0.8775,0.9381125986978833,0.9975062344139651,0.9820655534941249,0.9854522454142948,0.9199755650580331,0.9160794362588085,0.9602158069278454,0.995,0.9874686716791979,0.995,0.925,0.912718204488778,0.9630373752335952,0.9752475247524752,0.9622166246851385,0.982367758186398,0.9371980676328503,0.9278350515463918,0.9569730053606507
0.9794392523364486,0.9819089207735496,0.9900373599003737,0.912,0.8981422165278669,0.9523055499076477,0.9956440572495334,0.9794648413192284,0.9873417721518987,0.9247706422018348,0.9242520687460216,0.9622946763337034,1.0,0.9925187032418954,0.9974937343358395,0.9521410579345088,0.9429280397022333,0.9770163070428955,0.99,0.9800995024875623,0.9874055415617129,0.9580246913580247,0.9545454545454546,0.9740150379905509
0.9651678277390753,0.956468424279583,0.9812734082397004,0.9076452599388379,0.8911783644558918,0.9403466569306177,0.9968847352024921,0.9726984126984128,0.9869158878504672,0.9171668667466988,0.9180116204002583,0.9583355045796657,0.9975062344139651,0.982716049382716,0.9924433249370278,0.918781725888325,0.913151364764268,0.9609197398772603,0.9777777777777777,0.9504950495049505,0.9720101781170483,0.8888888888888888,0.8953771289537714,0.9369098046484874
0.966603654694392,0.964923076923077,0.9831144465290808,0.9188529591214155,0.9045161290322581,0.9476020532600447,0.9962640099626401,0.9893948845913911,0.9943502824858756,0.9274486094316808,0.9196891191709844,0.9654293811285145,1.0,0.9925187032418954,0.9975062344139651,0.9576059850374063,0.9521410579345088,0.9799543961255551,0.9825436408977556,0.9627791563275433,0.9849246231155778,0.9393939393939393,0.9402985074626865,0.9619879734395006
0.9696594427244583,0.9663492063492064,0.9783817171093269,0.8989898989898989,0.8861232109520847,0.9399006952249951,0.9840098400984011,0.9725,0.9867004433185561,0.8908081431215299,0.8831003811944091,0.9434237615465793,0.995,0.97,0.9874055415617129,0.9135802469135802,0.8994974874371859,0.9530966551824959,0.9802955665024631,0.9423558897243106,0.9595959595959594,0.9342723004694836,0.9222520107238604,0.9477543454032155
0.9754871150219988,0.9715698393077874,0.9875,0.9262244265344078,0.9138149556400506,0.9549192673008488,0.9950186799501868,0.9881324172392255,0.9930947897049592,0.9132875857766687,0.9079524107701941,0.9594971766882467,0.9975062344139651,0.9773299748110831,0.985,0.9545454545454546,0.9458128078817734,0.9720388943304552,0.982716049382716,0.9620253164556962,0.9775561097256857,0.9590361445783133,0.953125,0.9668917240284822
0.9728729963008631,0.9707165109034268,0.982367758186398,0.9044117647058822,0.8873148744365743,0.943536780906629,0.9956440572495334,0.9808049535603716,0.9873417721518987,0.9129092032118591,0.9107029765674478,0.9574805925482223,0.9803921568627451,0.9849246231155778,0.9797979797979798,0.8952879581151832,0.8990384615384616,0.9478882358859894,0.9775561097256857,0.9625935162094762,0.9849246231155778,0.9090909090909091,0.9005235602094239,0.9469377436702145
0.9775,0.978829389788294,0.9881619937694703,0.9120198265179679,0.9015873015873015,0.9516197023326067,0.9975062344139651,0.9912718204488777,0.9949748743718593,0.9302607640994542,0.9258542875564151,0.9679735961781141,0.9975062344139651,0.9825436408977556,0.9874055415617129,0.9727047146401985,0.9698492462311558,0.9820018755489575,0.9924812030075189,0.9751243781094527,0.9824561403508771,0.9405940594059405,0.9393939393939393,0.9660099440535457
0.9737171464330413,0.9669781931464174,0.9848675914249684,0.891942535915053,0.8757763975155279,0.9386563728870015,0.9975062344139651,0.9690069576217585,0.9745815251084935,0.8948004836759372,0.8888888888888888,0.9449568179418086,0.9925187032418954,0.9851485148514851,0.9873417721518987,0.9432098765432099,0.9316455696202531,0.9679728872817485,0.9707317073170733,0.9693877551020408,0.9900497512437811,0.9242053789731052,0.9095607235142118,0.9527870632300425
0.9757914338919925,0.9740670461733081,0.9874843554443055,0.9096534653465347,0.8895859473023839,0.9473164496317049,0.9956440572495334,0.9900249376558605,0.9943502824858756,0.9008674101610904,0.8950695322376738,0.9551912439580068,1.0,0.99009900990099,0.9924433249370278,0.9607843137254902,0.9514066496163682,0.9789466596359753,0.9876543209876543,0.9847715736040609,0.9975062344139651,0.9633251833740831,0.9616368286445013,0.978978828204853
0.9781659388646289,0.9644607843137255,0.984848484848485,0.9083076923076923,0.8894601542416453,0.9450486109152355,0.9968847352024921,0.9779735682819384,0.9819539514623522,0.9226154769046192,0.9125326370757181,0.9583920737854239,0.9852216748768473,0.982716049382716,0.9744897959183673,0.9411764705882353,0.9305912596401028,0.9628390500812537,0.9702970297029702,0.9518987341772152,0.9826302729528535,0.8951406649616369,0.8992628992628994,0.939845920211515
0.9781113195747343,0.9727722772277227,0.9893816364772017,0.9244007375537799,0.9081567116249197,0.9545645364916718,0.9975062344139651,0.9869646182495344,0.9899117276166457,0.9352517985611511,0.9288047028086218,0.9676878163299838,1.0,1.0,1.0,0.965,0.965,0.986,0.9850746268656716,0.9798994974874371,0.995,0.9473684210526316,0.9476309226932668,0.9709946936198014
0.9775280898876405,0.9715698393077874,0.986198243412798,0.9033434650455928,0.8838416612589228,0.9444962597825484,0.9975062344139651,0.982021078735276,0.9860935524652339,0.9061925199264255,0.9019108280254778,0.9547448427132756,0.98989898989899,0.9779951100244498,0.9899497487437187,0.9203980099502487,0.9113924050632911,0.9579268527361396,0.9696969696969697,0.9434889434889435,0.9747474747474748,0.9170731707317075,0.9053708439897699,0.942075480530973
0.9780839073262366,0.9793878825733916,0.9912718204488777,0.8936170212765957,0.88625,0.9457221263250203,0.9981285090455396,0.985705407085146,0.9899117276166457,0.9030226700251889,0.9045848822800495,0.956270639210514,0.9974937343358395,0.9925558312655086,1.0,0.9702970297029702,0.9644670050761421,0.9849627200760921,0.9849246231155778,0.9727047146401985,0.9924812030075189,0.9429280397022333,0.942065491183879,0.9670208143298814
0.9724655819774718,0.9639584605986561,0.9867507886435332,0.9172126265634307,0.8914057295136575,0.9463586374593499,0.9956440572495334,0.9800498753117208,0.9855979962429555,0.9103277674706245,0.9041269841269842,0.9551493360803638,0.9950248756218906,0.982367758186398,0.99009900990099,0.9072164948453608,0.9046454767726161,0.9558707230654511,0.982716049382716,0.9629629629629629,0.9795918367346939,0.9294403892944039,0.9250645994832042,0.9559551675715962
0.9775280898876405,0.972805933250927,0.9874213836477987,0.9190505173463177,0.9049773755656108,0.952356659939659,0.9968847352024921,0.9893948845913911,0.9974968710888611,0.9144284821986259,0.9139987445072192,0.9624407435177179,0.9975062344139651,0.9874055415617129,0.9925558312655086,0.9625935162094762,0.9597989949748743,0.9799720236851075,0.9876543209876543,0.9824561403508771,0.9949748743718593,0.9601990049751244,0.9595959595959594,0.9769760600562949
0.9712140175219024,0.9731752963194011,0.9887920298879203,0.920245398773006,0.9008317338451696,0.9508516952694798,0.9981285090455396,0.9677819083023542,0.9783715012722647,0.9004975124378108,0.9070492825951341,0.9503657427306207,0.9975062344139651,0.977667493796526,0.984848484848485,0.9355608591885441,0.9238845144356955,0.9638935173366431,0.975,0.9476309226932668,0.9798994974874371,0.900243309002433,0.8974358974358975,0.9400419253238069
0.9773869346733668,0.974294670846395,0.98875,0.9244712990936558,0.9062901155327342,0.9542386040292302,0.9981285090455396,0.9887780548628429,0.9918392969240427,0.9218461538461538,0.9180952380952382,0.9637374505547635,1.0,0.9975062344139651,0.9974937343358395,0.9535452322738386,0.9462915601023018,0.978967352225189,0.9777777777777777,0.9698492462311558,0.995,0.951219512195122,0.9302325581395349,0.964815818868718
0.9628712871287128,0.9707165109034268,0.985705407085146,0.8964194373401534,0.8767123287671232,0.9384849942449125,0.9981285090455396,0.972396486825596,0.9769757311761046,0.898422712933754,0.9013035381750465,0.9494453956312082,0.9975062344139651,0.9875311720698254,0.9874055415617129,0.9388753056234719,0.9336734693877552,0.9689983446113462,0.9801980198019802,0.9698492462311558,0.98989898989899,0.9154228855721394,0.915,0.9540738283008532
0.9748427672955976,0.9733415995040298,0.9887920298879203,0.915527950310559,0.9057558507273877,0.9516520395450989,0.9981285090455396,0.9850746268656716,0.9899497487437187,0.926470588235294,0.9239616613418531,0.9647170268464154,1.0,1.0,0.9974937343358395,0.9748743718592964,0.9727047146401985,0.989014564167067,0.9876543209876543,0.975,0.9873417721518987,0.9653465346534653,0.9646464646464646,0.9759978184878966
0.9757613424487259,0.9712140175219024,0.9905956112852665,0.9110410094637224,0.9039057656540608,0.9505035492747357,0.9968847352024921,0.9843847595252967,0.9905601006922593,0.9193154034229829,0.9139579349904398,0.9610205867666941,1.0,0.9825436408977556,0.9874055415617129,0.925,0.9154228855721394,0.9620744136063215,0.9597989949748743,0.9382716049382716,0.9773299748110831,0.923444976076555,0.9162303664921465,0.9430151834585861
0.9799498746867169,0.9659442724458206,0.9842668344870987,0.9037603569152326,0.9000613120784795,0.9467965301226696,0.9981285090455396,0.9868831980012491,0.9905956112852665,0.8977777777777778,0.8991389913899138,0.9545048174999493,1.0,0.99,0.99,0.964824120603015,0.9601990049751244,0.9810046251156278,0.9874686716791979,0.9682151589242053,0.98989898989899,0.9528535980148883,0.9465648854961832,0.9690002608026929
0.9696218226906387,0.9690210656753407,0.9855618330194602,0.8808618504435995,0.8639200998751561,0.9337973343408391,0.9968847352024921,0.98375,0.9899497487437187,0.8941027266962587,0.896678966789668,0.9522732354864274,0.9925558312655086,0.9851485148514851,0.9796954314720813,0.9268292682926829,0.9151670951156812,0.9598792281994879,0.975,0.945,0.982367758186398,0.915,0.913151364764268,0.9461038245901332
0.9761904761904762,0.9769182782283218,0.9894212818917237,0.9067164179104478,0.89281210592686,0.948411712029566,0.9981285090455396,0.9906658369632857,0.9930861093651792,0.9107922645040548,0.9097744360902256,0.9604894311936569,1.0,0.9950248756218906,0.9924812030075189,0.9584352078239609,0.9538461538461539,0.9799574880599048,0.9900497512437811,0.985,0.9974937343358395,0.9605911330049262,0.9618320610687023,0.9789933359306499
0.9757914338919925,0.9757914338919925,0.9831144465290808,0.9027863777089784,0.8849104859335037,0.9444788355911096,0.9981285090455396,0.9810844892812106,0.9949811794228356,0.9027190332326285,0.9090909090909091,0.9572008240146247,0.9975062344139651,0.984848484848485,0.9900497512437811,0.9258312020460359,0.921951219512195,0.9640373784128924,0.965,0.9473684210526316,0.9824561403508771,0.9388753056234719,0.9312977099236642,0.9529995153901291
0.9755485893416929,0.9770043505282786,0.9869158878504672,0.9115987460815047,0.9035087719298246,0.9509152691463536,0.9981285090455396,0.9830932999373826,0.9905838041431261,0.908868501529052,0.9071246819338421,0.9575597593177885,0.9975062344139651,0.98989898989899,0.99009900990099,0.9633251833740831,0.9589743589743589,0.9799607553124774,0.9775561097256857,0.9578163771712158,0.9874686716791979,0.9578163771712158,0.9593908629441624,0.9680096797382955
0.974294670846395,0.965686274509804,0.9810844892812106,0.908446544595393,0.8835341365461847,0.9426092231557974,0.9975062344139651,0.9775,0.986833855799373,0.9004383218534753,0.9039900249376559,0.9532536874008938,0.9876543209876543,0.9774436090225564,0.9797979797979798,0.8883116883116883,0.8819277108433735,0.9430270617926506,0.9731051344743276,0.9670886075949366,0.9925187032418954,0.8938271604938272,0.8820512820512821,0.9417181775712539
0.9780288763339611,0.975093399750934,0.9869484151646986,0.9090909090909091,0.8951406649616369,0.9488604530604279,0.9981285090455396,0.9819314641744548,0.9862155388471178,0.9118198874296435,0.9117094552285536,0.9579609709450619,1.0,0.9925187032418954,0.995,0.9578163771712158,0.9545454545454546,0.9799761069917132,0.9925558312655086,0.9874686716791979,0.995,0.9547738693467336,0.955,0.976959674458288
0.9663064208518755,0.9616087751371115,0.986198243412798,0.903822441430333,0.889171974522293,0.9414215710708822,0.9968847352024921,0.976629766297663,0.9841671944268524,0.9195544554455445,0.9199491740787803,0.9594370650902663,1.0,0.9800995024875623,0.9874686716791979,0.9319899244332494,0.9253731343283582,0.9649862465856736,0.9752475247524752,0.9674185463659147,0.9924812030075189,0.9339853300733496,0.9254498714652956,0.9589164951329108
0.9768315591734502,0.9769470404984423,0.9875621890547265,0.8969771745835904,0.8820905035054174,0.9440816933631254,0.9981285090455396,0.9825436408977556,0.986833855799373,0.9220380601596071,0.9190567240280434,0.9617201579860638,1.0,0.98,0.9924812030075189,0.9698492462311558,0.9578163771712158,0.9800293652819783,0.982716049382716,0.9797979797979798,0.995,0.9578163771712158,0.9545454545454546,0.9739751721794732
0.9800747198007471,0.9719626168224299,0.986784140969163,0.9022741241548863,0.8887476160203432,0.9459686435535138,0.9950248756218906,0.9849812265331664,0.9912170639899623,0.9139719341061622,0.9109545163356824,0.9592299233173728,0.9852216748768473,0.9698492462311558,0.9769820971867007,0.92,0.8987654320987655,0.9501636900786938,0.9754901960784313,0.9387755102040817,0.9677419354838709,0.9152542372881356,0.90625,0.9407023758109039
0.9819539514623522,0.9817495280050346,0.9887780548628429,0.9151515151515152,0.8993548387096774,0.9533975776382844,0.9981285090455396,0.9887780548628429,0.9937106918238994,0.9078706528370959,0.9053708439897699,0.9587717505118294,0.9975062344139651,0.982367758186398,0.995,0.9523809523809523,0.9429280397022333,0.9740365969367099,0.9852216748768473,0.955,0.9822784810126582,0.9466019417475728,0.9457364341085273,0.9629677063491211
0.970074812967581,0.9701492537313433,0.983729662077597,0.8944020356234097,0.8838071693448702,0.9404325867489601,0.9956440572495334,0.9798994974874371,0.9924433249370278,0.8929016189290162,0.8998133167392657,0.952140363068456,1.0,0.965686274509804,0.9717223650385605,0.9432098765432099,0.9346733668341709,0.963058376585149,0.9695431472081217,0.9486552567237163,0.9773299748110831,0.9064039408866995,0.9035532994923858,0.9410971238244014
0.9769470404984423,0.9739130434782608,0.9899497487437187,0.917951881554596,0.9045801526717558,0.9526683733893546,0.9975062344139651,0.9887920298879203,0.9937106918238994,0.9035846724351051,0.9013906447534766,0.9569968546628732,1.0,0.99009900990099,0.98989898989899,0.9674185463659147,0.9625935162094762,0.9820020124750742,0.9849246231155778,0.9752475247524752,0.9874055415617129,0.9629629629629629,0.9595959595959594,0.9740273223977377
0.9699624530663329,0.9722735674676525,0.990630855715178,0.9171817058096416,0.9,0.950009716411761,0.9981285090455396,0.965473948524796,0.9774153074027603,0.905961893054702,0.912192040429564,0.9518343396914725,0.9803921568627451,0.9775561097256857,0.9744897959183673,0.9443099273607748,0.922279792746114,0.9598055565227375,0.9803921568627451,0.9552238805970149,0.984848484848485,0.9154228855721394,0.9183673469387755,0.950850950963832
0.9767733835530445,0.9727047146401985,0.9881472239550841,0.9146039603960396,0.9035532994923858,0.9511565164073505,0.9981285090455396,0.9788029925187033,0.9849624060150376,0.9176029962546817,0.9166144200626959,0.9592222647793317,0.9876543209876543,0.9875311720698254,0.984848484848485,0.9701492537313433,0.9595959595959594,0.9779558382466534,0.9900497512437811,0.977667493796526,0.9924433249370278,0.9537712895377128,0.9560723514211886,0.9740008421872471
0.9749687108886107,0.9609756097560974,0.9804416403785489,0.8946417820590006,0.8693931398416886,0.9360841765847893,0.9950248756218906,0.9749373433583959,0.985525487728131,0.9037037037037038,0.9073724007561437,0.9533127622336529,1.0,0.9875930521091811,0.9924812030075189,0.9181141439205954,0.9113924050632911,0.9619161608201173,0.9777777777777777,0.9627791563275433,0.9873417721518987,0.8955223880597015,0.8860759493670887,0.9418994087368019
0.9786967418546366,0.9673444239063462,0.9842866121935889,0.8971499380421314,0.883248730964467,0.9421452893922341,0.9981285090455396,0.9887218045112782,0.9949874686716792,0.9178332318928789,0.9142125480153649,0.9627767124273482,1.0,0.9950248756218906,0.9974937343358395,0.9582309582309583,0.9489795918367346,0.9799458320050847,0.982716049382716,0.9798994974874371,0.9924433249370278,0.9573934837092732,0.9526184538653366,0.9730141618763583
0.9716803020767778,0.9781659388646289,0.9900249376558605,0.8698334361505243,0.8502842703727101,0.9319977770241002,0.9956440572495334,0.9757914338919925,0.9841269841269841,0.912621359223301,0.9121231558691469,0.9560613980721917,0.99009900990099,0.97,0.964824120603015,0.9371980676328503,0.921875,0.9567992396273711,0.9826302729528535,0.9747474747474748,0.9950248756218906,0.9208633093525179,0.9162303664921465,0.9578992598333768
0.9768605378361477,0.978274363749224,0.9893816364772017,0.8870765370138018,0.8739811912225706,0.9411148532597893,0.9956440572495334,0.9850560398505604,0.9911838790931989,0.916412446613789,0.9128205128205129,0.9602233871255189,1.0,0.9874686716791979,0.9950248756218906,0.9629629629629629,0.949238578680203,0.978939017788851,0.9924812030075189,0.9800995024875623,0.995,0.9653465346534653,0.9670886075949366,0.9800031695486966
0.9748743718592964,0.9768605378361477,0.9875621890547265,0.902589395807645,0.8929702343255224,0.9469713457766675,0.987045033929673,0.9824561403508771,0.9924528301886792,0.9229843561973525,0.9118223383409536,0.959352139801507,0.9876543209876543,0.9849246231155778,0.9798994974874371,0.9238578680203046,0.9185185185185186,0.9589709656258985,0.9828009828009828,0.9578163771712158,0.9821882951653944,0.9197080291970804,0.922279792746114,0.9529586954161575
0.9761904761904762,0.97625,0.985687616677038,0.9244007375537799,0.9133757961783439,0.9551809253199275,0.9975062344139651,0.9887920298879203,0.9930774071743234,0.9229821318545903,0.9188846641318125,0.9642484934925224,1.0,0.98989898989899,0.9925558312655086,0.9526184538653366,0.9500000000000001,0.9770146550059671,0.9876543209876543,0.9774436090225564,0.9949748743718593,0.9507389162561576,0.9540816326530612,0.9729786706582578
0.969735182849937,0.9645476772616137,0.9874843554443055,0.8792884371029225,0.8667496886674969,0.9335610682652551,0.9962640099626401,0.9722921914357683,0.9843260188087775,0.910091743119266,0.9060913705583755,0.9538130667769653,0.9975062344139651,0.9770992366412213,0.9851485148514851,0.9405940594059405,0.9296482412060301,0.9659992573037284,0.985,0.9631449631449631,0.9796954314720813,0.9346246973365617,0.9326424870466321,0.9590215158000476
0.9698113207547169,0.967504598405886,0.9874686716791979,0.9104477611940299,0.8926984126984127,0.9455861529464485,0.9975031210986267,0.9887920298879203,0.9930861093651792,0.9339794064203513,0.927741935483871,0.9682205204511897,0.9975062344139651,0.9874055415617129,0.995,0.9696969696969697,0.9605911330049262,0.9820399757355148,0.9899497487437187,0.9704433497536945,0.982367758186398,0.9586374695863747,0.9587628865979382,0.9720322425736247
0.9703337453646477,0.9745183343691735,0.9900249376558605,0.9288256227758007,0.8981793661496965,0.9523764012630358,0.9944064636420137,0.985687616677038,0.9918392969240427,0.9033063006862134,0.9017632241813602,0.9554005804221336,0.9975062344139651,0.9802955665024631,0.9822784810126582,0.9411764705882353,0.9282051282051282,0.96589237614449,0.9704433497536945,0.9538461538461539,0.9800995024875623,0.9197080291970804,0.9104859335038362,0.9469165937576653
