multi_veg0,multi_shadow0,multi_water0,multi_road0,multi_building0,multi_total0,multi_veg1,multi_shadow1,multi_water1,multi_road1,multi_building1,multi_total1,multi_veg2,multi_shadow2,multi_water2,multi_road2,multi_building2,multi_total2,multi_veg3,multi_shadow3,multi_water3,multi_road3,multi_building3,multi_total3,multi_veg4,multi_shadow4,multi_water4,multi_road4,multi_building4,multi_total4,multi_veg5,multi_shadow5,multi_water5,multi_road5,multi_building5,multi_total5,multi_veg6,multi_shadow6,multi_water6,multi_road6,multi_building6,multi_total6,multi_veg7,multi_shadow7,multi_water7,multi_road7,multi_building7,multi_total7,self_veg0,self_shadow0,self_water0,self_road0,self_building0,self_total0,self_veg1,self_shadow1,self_water1,self_road1,self_building1,self_total1,self_veg2,self_shadow2,self_water2,self_road2,self_building2,self_total2,self_veg3,self_shadow3,self_water3,self_road3,self_building3,self_total3,self_veg4,self_shadow4,self_water4,self_road4,self_building4,self_total4,self_veg5,self_shadow5,self_water5,self_road5,self_building5,self_total5,self_veg6,self_shadow6,self_water6,self_road6,self_building6,self_total6,self_veg7,self_shadow7,self_water7,self_road7,self_building7,self_total7
0.94375,0.9648682559598495,0.9796437659033079,0.8894259818731117,0.8549715009499682,0.9265319009372476,0.9975062344139651,0.9467532467532468,0.955421686746988,0.9022842639593909,0.9049382716049383,0.9413807406957059,0.9625603864734299,0.9406830437387658,0.9313790806129247,0.8629379225568531,0.839043309631545,0.9073207486027036,0.9194673430564362,0.8963911525029103,0.9726984126984128,0.8087431693989072,0.7700606877950101,0.8734721530903353,0.9644364074743822,0.9229805886036317,0.9453860640301318,0.9060773480662984,0.885676741130092,0.9249114298609072,0.9685230024213075,0.9584415584415584,0.977890082122552,0.948905109489051,0.9462365591397849,0.9599992623228508,0.9716088328075709,0.9318316538233551,0.9737347853939782,0.8678526048284625,0.8487131198995606,0.9187481993505854,0.9709962168978562,0.9419588875453447,0.9657401422107305,0.8339726027397261,0.7809798270893372,0.8987295352965989,0.948543087414755,0.963055729492799,0.9796696315120711,0.8710462287104622,0.8384223918575063,0.9201474137975187,0.9987515605493134,0.9485342019543974,0.9544364508393286,0.8796895213454076,0.8878107944208612,0.9338445058218616,0.963680387409201,0.9389728096676737,0.9307589880159787,0.8677839851024208,0.8417721518987342,0.9085936644188017,0.9347123464770525,0.8795252225519289,0.9540372670807454,0.796620398310199,0.770153231179214,0.8670096931198279,0.9726443768996961,0.9167717528373266,0.9382407985028072,0.9055214723926381,0.8919270833333334,0.9250210967931602,0.9679370840895342,0.9611398963730571,0.9786432160804021,0.9397443700547778,0.9375,0.9569929133195543,0.9695431472081217,0.9452137266706802,0.9790741915028536,0.8625235404896422,0.8549905838041432,0.9222690379350882,0.9734177215189873,0.9470517448856799,0.9657401422107305,0.8359846407021394,0.7809798270893372,0.9006348152813748
0.9726027397260273,0.9392857142857143,0.9583333333333334,0.8649912331969608,0.8275391956373551,0.9125504432358782,0.9993753903810119,0.9474954737477368,0.9657401422107305,0.9018663455749548,0.894393741851369,0.9417742187531606,0.977832512315271,0.9434187016081002,0.9376657824933687,0.8690058479532163,0.8384043272481407,0.9132654343236194,0.9368485591661557,0.8728323699421966,0.9375830013280213,0.8221574344023324,0.7489421720733428,0.8636727073824099,0.990086741016109,0.9142512077294686,0.9363395225464191,0.8929845422116528,0.8987012987012988,0.9264726624409897,0.9724655819774718,0.9304556354916066,0.9763578274760383,0.9215098861593769,0.916,0.9433577862208988,0.950191570881226,0.9199057714958775,0.9520103761348897,0.882420091324201,0.8474341192787795,0.9103923858229946,0.9703470031545741,0.946058091286307,0.9650711513583441,0.8484493856056173,0.8187372708757639,0.9097325804561213,0.9338422391857507,0.95350278983261,0.9791006966434452,0.8882025941939468,0.849721706864564,0.9208740053440635,0.9868007542426146,0.923076923076923,0.962645437844458,0.9082914572864322,0.8982188295165394,0.9358066803933934,0.9731051344743276,0.945041816009558,0.9347536617842875,0.8525226390685641,0.8526187576126675,0.911608401789881,0.922069417157826,0.8719441210710127,0.9578351164254248,0.8218003674219229,0.7997390737116766,0.8746776191575726,0.9846153846153847,0.9328358208955223,0.9512966476913346,0.8798498122653317,0.8816120906801008,0.9260419512295348,0.9703095388502844,0.9539227895392279,0.9822109275730624,0.9444105070250458,0.94125,0.9584207525975241,0.9563543003851092,0.92190252495596,0.9543726235741444,0.8478396994364433,0.823529411764706,0.9007997120232726,0.970886075949367,0.9444776119402986,0.9657401422107305,0.8512820512820514,0.8149688149688149,0.9094709392702526
0.9539800995024876,0.9472422062350119,0.984147114774889,0.8932153392330384,0.8402203856749312,0.9237610290840715,0.9981285090455396,0.9647630619684083,0.9658725048293625,0.8578811369509043,0.8678787878787879,0.9309048001346005,0.9719512195121951,0.9182879377431907,0.9170251997541486,0.8598022105875509,0.8301630434782609,0.8994459222150692,0.9506329113924051,0.8511166253101736,0.9115815691158158,0.8063530849114233,0.7961661341853036,0.8631700649830243,0.9876390605686032,0.9083769633507853,0.9456790123456792,0.8743235117257967,0.887332908975175,0.9206702913932079,0.978481012658228,0.9697344039530575,0.9705698184095178,0.941542288557214,0.9573934837092732,0.963544201457458,0.977639751552795,0.9514195583596214,0.9679043423536816,0.8850506253722453,0.8783344176968119,0.9320697390670312,0.9691516709511568,0.9643073200241983,0.9905719673161534,0.8470040721349623,0.8197164078325456,0.9181502876518033,0.9631019387116948,0.9473053892215568,0.98026734563972,0.8930288461538461,0.8542780748663101,0.9275963189186256,0.9981261711430357,0.9678982434887947,0.967741935483871,0.8473034437946718,0.8583484026522,0.9278836393125146,0.9737003058103976,0.9283018867924528,0.9305816135084428,0.8586572438162544,0.8254397834912044,0.9033361666837504,0.9458438287153653,0.8794063079777366,0.9325,0.7969830295411691,0.7880299251870324,0.8685526182842607,0.9882498453927026,0.9235751295336787,0.9564676616915423,0.8729216152019003,0.8804137039431157,0.9243255911525879,0.9785353535353536,0.9709697344039532,0.9741976085588421,0.9379746835443037,0.9533169533169534,0.9629988666718812,0.972568578553616,0.951602765556254,0.9617074701820464,0.8833746898263026,0.8775,0.9293507008236438,0.9660474055092889,0.9613992762364294,0.9905719673161534,0.8518072289156626,0.8379084967320262,0.9215468749419119
0.9541984732824428,0.9223584354932867,0.9515072083879423,0.8525373134328358,0.8163804491413474,0.8993963759475709,0.9987484355444306,0.9506833036244801,0.9487516425755586,0.8926829268292683,0.8876043673731536,0.9356941351893782,0.9738805970149255,0.9277389277389279,0.9347536617842875,0.8804597701149426,0.8437935843793585,0.9121253082064884,0.9431887599266953,0.8767123287671232,0.8957902001380262,0.7701076630778975,0.7504737839545168,0.8472545471728519,0.9919304779639976,0.9201238390092878,0.9469598965071152,0.8686493184634448,0.8872366790582403,0.9229800422004172,0.9782473586078311,0.9386018237082067,0.9684887459807074,0.8935128518971848,0.9377007064868337,0.9433102973361529,0.9719276356830943,0.9489671931956256,0.9657401422107305,0.886255924170616,0.870712401055409,0.9287206592630953,0.9590268886043534,0.947243627741553,0.9867004433185561,0.8122743682310469,0.7960264900662252,0.900254363592347,0.949088623507228,0.9269433080070134,0.9809160305343511,0.8872987477638642,0.8267770876466528,0.9142047594918219,0.9987515605493134,0.955794504181601,0.9590110605074821,0.8232081911262799,0.8490127758420442,0.9171556184413441,0.9586983729662077,0.8929016189290162,0.9154842689697718,0.8246445497630331,0.7841291190316073,0.8751715859319272,0.933083176985616,0.8630553864881315,0.9159347553324969,0.7876213592233009,0.7467018469656992,0.8492793049990489,0.9894736842105264,0.927741935483871,0.9600499375780275,0.8466257668711658,0.8633811603243917,0.9174544968935966,0.9753943217665616,0.9600491702519975,0.9381381381381382,0.8880053015241882,0.9293680297397771,0.9381909922841326,0.9788819875776398,0.9483394833948339,0.9664769133459835,0.8792385484830457,0.8548601864181091,0.9255594238439224,0.9487345879299156,0.9464285714285715,0.9867507886435332,0.8453237410071942,0.8191349934469201,0.9092745364912269
0.9678233438485804,0.9685767097966728,0.984848484848485,0.8963520555877244,0.8575286968264686,0.9350258581815862,1.0,0.9265402843601895,0.92904953145917,0.9200477326968974,0.9247730220492867,0.9400821141131088,0.9731379731379732,0.8880135059088351,0.8579586009992862,0.881437125748503,0.8533685601056803,0.8907831531800555,0.9610231425091352,0.9127343244990302,0.9505562422744128,0.7976047904191617,0.7800393959290873,0.8803915791261654,0.9792843691148776,0.9615861214374226,0.987452948557089,0.8707317073170732,0.8723540731237973,0.9342818439100519,0.9684601113172543,0.9636135508155582,0.9321382842509603,0.9123252858958069,0.9147005444646098,0.938247555348838,0.9638095238095237,0.9283018867924528,0.950423216444982,0.8555486670799752,0.8482142857142856,0.9092595159682438,0.9634760705289674,0.9537095751426758,0.9845774213448488,0.8326283987915407,0.8082103912764592,0.9085203714168983,0.9719626168224299,0.9654320987654321,0.9835858585858586,0.8920946335833814,0.8532235939643347,0.9332597603442874,1.0,0.9265402843601895,0.92904953145917,0.9133765468473778,0.9151873767258382,0.9368307478785153,0.9749235474006117,0.8930390492359932,0.8628287135749823,0.8850299401197604,0.8625904010519396,0.8956823302766574,0.9574209245742092,0.9123252858958069,0.9534591194968554,0.8087167070217918,0.7974025974025973,0.885864926878252,0.9799749687108885,0.9585652442795299,0.9842668344870987,0.8634996993385449,0.858447488584475,0.9289508470801073,0.9718925671455341,0.9614427860696518,0.9400386847195358,0.9204758922980589,0.9214850882531954,0.9430670036971952,0.9563014566181127,0.9377007064868337,0.9292929292929292,0.8551549652118912,0.8537499999999999,0.9064400115219533,0.9635678391959799,0.9578351164254248,0.9833024118738405,0.8275862068965517,0.8073510773130546,0.9079285303409703
0.9697344039530575,0.9307282415630551,0.9480604865220249,0.8739977090492556,0.823859649122807,0.9092760980420401,0.9993753903810119,0.9350497366881217,0.9283322170127261,0.9015795868772782,0.8961960025789812,0.9321065867076238,0.9777227722772278,0.8905109489051095,0.880335899230231,0.8973293768545993,0.8569509738079246,0.9005699942150185,0.9550629119233074,0.8785714285714284,0.9024390243902439,0.7855421686746988,0.759075907590759,0.8561382882300876,0.9719626168224299,0.9334133173365327,0.9597924773022048,0.847838957963292,0.8296593186372746,0.9085333376123468,0.971147943523634,0.9227963525835866,0.9496402877697843,0.8855345911949686,0.9222153080273802,0.9302668966198707,0.9470284237726099,0.9373134328358209,0.9569620253164557,0.8959537572254336,0.8738922972051807,0.9222299872711001,0.9712140175219024,0.9605821710127349,0.9905482041587901,0.8036363636363636,0.7902374670184696,0.9032436446696521,0.9663064208518755,0.9608323133414932,0.9796696315120711,0.8896591565569035,0.8521505376344085,0.9297236119793504,0.9710610932475884,0.9018475750577366,0.9283322170127261,0.8449967298888161,0.8716735659373153,0.9035822362288366,0.9697344039530575,0.8966304968589378,0.8795518207282913,0.8850913376546847,0.8411960132890365,0.8944408144968016,0.9558823529411764,0.9207547169811321,0.9633375474083439,0.7355223880597015,0.7192636423405654,0.8589521295461838,0.9641532756489493,0.9515527950310559,0.986784140969163,0.85150955021565,0.8512820512820513,0.9210563626293738,0.9695817490494297,0.94316807738815,0.8791208791208791,0.9069031032298922,0.8343004513217278,0.9066148520220159,0.9481193255512321,0.9263285024154589,0.9503980404164115,0.8515723270440251,0.8372387587080431,0.902731390827034,0.955205047318612,0.9587184226740605,0.9867507886435332,0.8109137055837564,0.7995095033721643,0.9022194935184252
0.9720670391061452,0.9637046307884856,0.9775,0.8839976204640094,0.8596026490066225,0.9313743878730526,0.9762050030506406,0.9337662337662337,0.9413897280966766,0.9116055321707758,0.8835662009314703,0.9293065396031593,0.9766871165644172,0.9420989143546441,0.9315614617940199,0.8278061224489797,0.8261134838316047,0.900853419798733,0.9682926829268294,0.8968395945140131,0.9181636726546906,0.8116805721096543,0.792276964047936,0.8774506972506246,0.9848866498740554,0.9131483715319663,0.9501577287066245,0.843308675184936,0.8751486325802617,0.9133300115755687,0.969437652811736,0.9656050955414013,0.981226533166458,0.9390018484288354,0.9446916719643993,0.9599925603825659,0.9603024574669188,0.9441375076734193,0.9644218551461246,0.8762135922330097,0.8642765685019207,0.9218703962042787,0.9717514124293786,0.9634146341463415,0.989937106918239,0.8213429256594724,0.8031809145129225,0.9099253987332708,0.969173859432799,0.9724310776942355,0.9893283113622098,0.8786999419616948,0.8485675306957707,0.931640144229342,0.9785932721712538,0.9388535031847134,0.9493201483312732,0.9119233073696824,0.8912466843501327,0.933987383081411,0.9767156862745098,0.9499698613622665,0.9390728476821193,0.8274534958306607,0.8292682926829269,0.9044960367664966,0.9660194174757281,0.8927501497902937,0.9186666666666666,0.8016726403823178,0.7846255798542081,0.8727468908338428,0.982367758186398,0.90392749244713,0.9385687143761874,0.8392737054472091,0.8716735659373153,0.907162247278848,0.9682539682539683,0.9636711281070744,0.9886649874055415,0.93375,0.9395638629283489,0.9587807893389867,0.9618511569731083,0.9394495412844037,0.9704370179948586,0.873120865904991,0.8584356819650937,0.9206588528244911,0.967984934086629,0.9639584605986561,0.993103448275862,0.8527746319365798,0.8133427963094393,0.9182328542414332
0.9769182782283218,0.9615149664019548,0.9816339455351488,0.8603818615751789,0.8318936877076412,0.9224685478896492,0.9987515605493134,0.9246171967020024,0.9326217478318879,0.8848484848484848,0.8833010960670535,0.9248280171997485,0.9635220125786164,0.9018718094157687,0.924110141034251,0.8729680915111379,0.8550434201736807,0.903503094942691,0.9683313032886723,0.8891468369123622,0.9063568010936432,0.7900311526479751,0.7849393746011487,0.8677610937087603,0.9762202753441802,0.9151335311572701,0.9407166123778501,0.8848332284455632,0.8813559322033897,0.9196519159056507,0.9757914338919925,0.9378806333739343,0.9384513567174056,0.8692033293697978,0.936936936936937,0.9316527380580135,0.9539641943734015,0.9467238211879976,0.9393548387096774,0.8680851063829788,0.832089552238806,0.9080435025785724,0.976685570258349,0.967113276492083,0.9892879647132954,0.8246674727932286,0.8091503267973856,0.9133809222108683,0.9662077596996245,0.957972805933251,0.9793362554790231,0.8770245950809838,0.8565789473684211,0.9274240727122608,0.9750152346130407,0.9409547738693467,0.9506172839506174,0.8869346733668342,0.8643086816720257,0.9235661294943728,0.9631940112289457,0.9236151603498542,0.928,0.8325907065563335,0.8255741775294849,0.8945948111329237,0.9602446483180428,0.8849557522123894,0.9099462365591396,0.7644552647595863,0.7472384665367122,0.853368073677174,0.9768315591734502,0.8977616454930429,0.942065491183879,0.8299319727891157,0.8640661938534279,0.9021313724985832,0.9751861042183622,0.9648682559598495,0.9737827715355805,0.9228855721393036,0.9356060606060606,0.9544657528918312,0.941329856584094,0.9109947643979057,0.9488313329121921,0.8728606356968214,0.8350785340314136,0.9018190247244854,0.9692404268675455,0.9622411693057248,0.993103448275862,0.8478747203579419,0.800289435600579,0.9145498400815305
0.9623588456712673,0.9494584837545126,0.9763578274760383,0.8822843822843823,0.8393711551606289,0.9219661388693658,0.9744214372716199,0.9722393584207278,0.9783163265306121,0.8326947637292466,0.8134747348721147,0.9142293241648642,0.9742962056303549,0.9494210847044485,0.9397905759162304,0.8784596871239471,0.8612377850162867,0.9206410676782534,0.9664838513101768,0.8802776171197224,0.9267643142476697,0.8020022246941045,0.7278195488721805,0.8606695112487708,0.9848675914249684,0.92326431181486,0.9545454545454546,0.8771712158808934,0.8870558375634517,0.9253808822459256,0.9637305699481865,0.9504477611940297,0.9789081885856079,0.9310137972405519,0.9294274300932092,0.9507055494123169,0.9399636143117042,0.9563014566181127,0.9491525423728813,0.8478126925446703,0.832904884318766,0.9052270380332269,0.9722222222222222,0.9535864978902953,0.99,0.8507374631268436,0.8331053351573187,0.919930303679336,0.9610062893081762,0.9506024096385542,0.9770114942528736,0.8811188811188811,0.8392370572207086,0.9217952263078387,0.9755799755799754,0.9603416717510678,0.9664082687338501,0.809278350515464,0.7985212569316081,0.9020259047023932,0.9754901960784313,0.9585365853658536,0.9505851755526659,0.8928359976317347,0.8727514990006662,0.9300398907258702,0.9642207398423288,0.8871915393654524,0.9269588313413015,0.8017669795692989,0.7282282282282282,0.8616732636693221,0.9835651074589128,0.925301204819277,0.9546325878594248,0.8785982478097621,0.890282131661442,0.9264758559217638,0.9623865110246433,0.9504477611940297,0.9797211660329531,0.9469240048250904,0.9553975436328377,0.9589753973419107,0.9388249545729861,0.9587301587301588,0.9457267623206488,0.8469135802469137,0.8343004513217278,0.904899181438487,0.9691241335853813,0.9323220536756127,0.967741935483871,0.8395348837209302,0.8131560531840447,0.904375811929968
0.969097651421508,0.9129164231443601,0.9297658862876255,0.8688619295205084,0.823529411764706,0.9008342604277417,0.9987515605493134,0.9479976090854753,0.9450980392156862,0.9162210338680926,0.906084656084656,0.9428305797606447,0.9770328988206084,0.9464922711058263,0.9452867501647989,0.8853394181403308,0.8475991649269311,0.9203501006316991,0.9643073200241983,0.8717948717948718,0.8865692414752957,0.7979214780600462,0.7619699042407662,0.8565125631190356,0.9881324172392255,0.922235722964763,0.936774193548387,0.9066503965832824,0.9053708439897699,0.9318327148650856,0.9775280898876405,0.9361445783132529,0.9737683941138836,0.8903614457831325,0.9201320132013201,0.9395869042598458,0.9572431397574984,0.9221556886227545,0.9336734693877552,0.8697104677060135,0.7591136526090064,0.8883792836166057,0.9742623979912116,0.9555288461538461,0.9763275751759437,0.8554846198491004,0.8249828414550446,0.9173172561250292,0.9627760252365931,0.9294947121034077,0.9630589760207388,0.877005347593583,0.8352387357094821,0.9135147593327608,0.975609756097561,0.9517490952955368,0.9549902152641878,0.8589341692789968,0.8424396442185514,0.9167445760309667,0.973505853357979,0.9469879518072288,0.9520103761348897,0.8733624454148472,0.8536895674300254,0.9199112388289938,0.9183064997018486,0.8760045924225028,0.925531914893617,0.8043230944254836,0.6959818043972708,0.8440295811681445,0.9829652996845426,0.928743961352657,0.9526248399487836,0.8764186633039093,0.8851644941030417,0.9251834516785868,0.9638242894056848,0.9491930663478781,0.9535603715170279,0.9022277227722771,0.9405684754521965,0.9418747850990128,0.9396709323583182,0.9457459926017263,0.9396825396825398,0.8300248138957818,0.8129032258064516,0.8936055008689634,0.9728020240354207,0.9214463840399003,0.9619794809897404,0.8440258975868158,0.8265935572309802,0.9053694687765715
