multi_veg0,multi_shadow0,multi_water0,multi_road0,multi_building0,multi_total0,multi_veg1,multi_shadow1,multi_water1,multi_road1,multi_building1,multi_total1,multi_veg2,multi_shadow2,multi_water2,multi_road2,multi_building2,multi_total2,self_veg0,self_shadow0,self_water0,self_road0,self_building0,self_total0,self_veg1,self_shadow1,self_water1,self_road1,self_building1,self_total1,self_veg2,self_shadow2,self_water2,self_road2,self_building2,self_total2
0.9716803020767778,0.9226260257913247,0.9375830013280213,0.8775158136860265,0.8342465753424657,0.9087303436449232,1.0,0.9448071216617211,0.9424983476536682,0.8778391651319828,0.87730451366815,0.9284898296231044,0.9754601226993865,0.9231664726426078,0.9154834347532116,0.8498896247240618,0.7803085966201321,0.88886165028788,0.9469598965071152,0.9190448456610367,0.9431968295904887,0.879862700228833,0.8244067796610168,0.9026942103296981,0.9968730456535334,0.9368295589988082,0.941098610191926,0.8751545117428925,0.8808030112923464,0.9261517475759012,0.9748620478234212,0.9163763066202091,0.9084745762711864,0.8516057585825028,0.7833089311859442,0.8869255240966527
0.9259259259259258,0.8688974218321449,0.881118881118881,0.851089588377724,0.8035375868603917,0.8661138808230134,0.9750160153747598,0.9112013929193268,0.9340439706862091,0.8571428571428571,0.8573264781491002,0.9069461428544506,0.9457562220804083,0.8857938718662953,0.9140148950575491,0.8649262202043133,0.7919942816297355,0.8804970981676603,0.9556840077071291,0.9207459207459209,0.9487516425755586,0.8564705882352941,0.8132890365448505,0.8989882391617506,0.96,0.9000571102227298,0.9347536617842875,0.889705882352941,0.8779220779220779,0.9124877464564072,0.9478371501272265,0.8630660120021821,0.899931926480599,0.8776811594202898,0.796573875802998,0.8770180247666592
0.8825248392752777,0.9490713001797483,0.9842271293375395,0.8775510204081632,0.7143981117230527,0.8815544801847564,0.9854889589905362,0.9181286549707602,0.92904953145917,0.8653260207190736,0.8484076433121019,0.9092801618903285,0.9753694581280788,0.9341176470588236,0.9255533199195172,0.8395378690629012,0.8334357713583282,0.9016028131055299,0.8773148148148149,0.9490291262135921,0.9818181818181818,0.8923259964306961,0.7566765578635015,0.8914329354281573,0.9783163265306121,0.908139534883721,0.92904953145917,0.823303457106274,0.8272946859903382,0.8932207071940231,0.9722735674676525,0.9209302325581394,0.9071038251366119,0.8121621621621621,0.8289550496205488,0.888284967389023
0.9468223086900129,0.9280280866003511,0.9802924348378893,0.8480697384806973,0.8191082802547771,0.9044641697727456,0.9697359948486799,0.9028177113283496,0.92904953145917,0.8329519450800915,0.8076398362892223,0.8884390038011027,0.9457562220804083,0.8827433628318584,0.8997252747252746,0.8432620011567381,0.7875000000000001,0.871797372158856,0.8331210191082802,0.9134670487106017,0.9842470069313168,0.8479087452471482,0.7263157894736842,0.8610119218942063,0.9456450556647019,0.883248730964467,0.92904953145917,0.7888446215139443,0.8047058823529413,0.870298764391045,0.9532237673830595,0.9107551487414187,0.9159891598915989,0.8278061224489797,0.8302583025830258,0.8876065002096165
0.9332485696122059,0.9352179034157833,0.9854522454142948,0.8394607843137255,0.8007915567282322,0.8988342118968483,0.9797917942437232,0.9305064782096585,0.92904953145917,0.8641833810888253,0.8223776223776222,0.9051817614758,0.9833024118738405,0.9552795031055901,0.9574062301335029,0.839262187088274,0.8406658739595719,0.9151832412321558,0.9448319594166138,0.937906564163217,0.9835234474017744,0.868274582560297,0.8405985686402083,0.9150270244364221,0.9679370840895342,0.9287816362566216,0.92904953145917,0.8729154686601495,0.8212014134275617,0.9039770267786073,0.9833024118738405,0.9702343255224826,0.9769182782283218,0.8387524883875249,0.8417945690672964,0.9222004146158932
0.9434447300771208,0.9167630057803468,0.961038961038961,0.864965774735532,0.8308870453095086,0.9034199033882938,0.9861635220125786,0.8761799000555247,0.92904953145917,0.8763906056860322,0.8283233132932533,0.8992213745013118,0.9716803020767778,0.9079473985134362,0.9236947791164659,0.8482252141982864,0.8161668839634942,0.8935429155736923,0.926441351888668,0.927570093457944,0.9841671944268524,0.7273809523809525,0.6578947368421053,0.8446908657993044,0.9791921664626683,0.9210987726475746,0.92904953145917,0.8656716417910448,0.8202959830866808,0.9030616190894276,0.9734848484848485,0.9391727493917275,0.9548969072164948,0.8147191736604261,0.829443447037702,0.9023434251582398
0.9691629955947137,0.9560975609756097,0.9729389553178099,0.8664688427299703,0.8350033400133601,0.9199343389262926,0.9987515605493134,0.9497274379164142,0.9538061158100196,0.8571428571428571,0.8587713742875238,0.9236398691412258,0.9796954314720813,0.9283564118001204,0.9556400506970849,0.8914354644149578,0.8670595939751146,0.9244373904718717,0.9698113207547169,0.9608938547486033,0.9727047146401985,0.8624181060154854,0.8315649867374004,0.9194785965792809,0.9987515605493134,0.9494826536822886,0.9552819183408943,0.8588882101405009,0.8609523809523809,0.9246713447330756,0.9656464709556528,0.9332531569452797,0.9405684754521965,0.8844525105868118,0.863843648208469,0.9175528524296819
0.9426915647134578,0.9393579072532698,0.9854706253948199,0.8482303539292141,0.8171617161716173,0.9065824334924758,0.9576547231270358,0.9080325960419091,0.9497060744611365,0.8704241719930272,0.8615384615384616,0.9094712054323141,0.9771863117870723,0.9216263995285798,0.9497422680412371,0.8872458410351203,0.8529032258064515,0.9177408092396923,0.9605095541401274,0.9453453453453453,0.967453733248245,0.8425381903642772,0.7994652406417112,0.9030624127479412,0.9717586649550706,0.9185705916813122,0.9304812834224598,0.8363636363636363,0.7991886409736308,0.891272563479222,0.9603024574669188,0.9302045728038508,0.9450830140485313,0.8746177370030581,0.8541935483870968,0.9128802659418911
0.9683818970861748,0.9580547112462007,0.9822335025380711,0.881336405529954,0.8335664335664336,0.9247145899933669,0.9815950920245399,0.9334112149532711,0.92904953145917,0.8521303258145363,0.8341836734693878,0.906073967544181,0.9649334945586459,0.9473031618102914,0.9401159047005795,0.8409972299168975,0.7738181818181818,0.8934335945609192,0.9606598984771573,0.942652329749104,0.9671179883945842,0.8717653824036802,0.8205479452054796,0.9125487088460009,0.9821976672805403,0.9339567504383401,0.92904953145917,0.83729662077597,0.8201530612244898,0.900530726235702,0.9707673568818515,0.9446916719643993,0.9409547738693467,0.8576214405360133,0.8045649072753209,0.9037200301053863
0.970495919648462,0.9348341232227487,0.9583333333333334,0.8401179941002949,0.8010752688172043,0.9009713278244086,0.9815950920245399,0.9116809116809117,0.92904953145917,0.87375,0.8428665351742275,0.9077884140677699,0.9707317073170733,0.9252501471453797,0.9443352979698757,0.8149425287356322,0.763271162123386,0.8837061686582693,0.9681050656660413,0.9305064782096585,0.9569752281616688,0.8595438175270107,0.8236859614105124,0.9077633101949784,0.9739454094292804,0.9190751445086704,0.92904953145917,0.8461043142305216,0.8379888268156425,0.901232645288657,0.9678593086719224,0.9527896995708155,0.9478487614080834,0.8699095022624436,0.8279266572637517,0.9132667858354033
0.962691131498471,0.9541745134965474,0.9647495361781075,0.8899082568807339,0.8334514528703048,0.9209949781848329,0.9962640099626401,0.935080405002978,0.9375830013280213,0.8799034399517199,0.8775773195876289,0.9252816351665977,0.9654335961188598,0.9206161137440758,0.927536231884058,0.8673469387755102,0.8357641090678504,0.9033393979180708,0.9591712370505788,0.941542288557214,0.9515527950310559,0.887608069164265,0.8250355618776671,0.9129819903361561,0.9987515605493134,0.9375371802498512,0.9376657824933687,0.8880688806888068,0.8907138344914719,0.9305474476945623,0.9660194174757281,0.9201877934272301,0.9261477045908184,0.8696757787666878,0.8384223918575063,0.9040906172235941
0.9752168525402727,0.9540722596448254,0.9746192893401014,0.8697674418604651,0.8304735758407688,0.9208298838452867,0.9987515605493134,0.9311981020166074,0.935548172757475,0.8928150765606597,0.8880053015241882,0.9292636426816486,0.976629766297663,0.8848758465011287,0.9150501672240802,0.8912912912912913,0.8127600554785022,0.896121425358533,0.9585365853658536,0.9534883720930233,0.9713922441195167,0.9002985074626867,0.8565629228687416,0.9280557263819644,0.9987515605493134,0.9265138154027044,0.9326217478318879,0.8221820373719108,0.8148148148148148,0.8989767951941261,0.9578686493184635,0.8719076415612973,0.9158249158249159,0.8630225080385853,0.7950229207596594,0.8807293271005844
0.9500640204865557,0.9312169312169313,0.9770408163265306,0.8752997601918465,0.832778147901399,0.9132799352246527,0.9956440572495334,0.9306461173681091,0.9300466355762825,0.8947055324211779,0.8858267716535434,0.9273738228537293,0.9719169719169718,0.9454545454545455,0.9378461538461539,0.8588007736943907,0.8578371810449575,0.9143711251914038,0.9362524146812621,0.931924882629108,0.9835234474017744,0.8688327316486161,0.8223552894211577,0.9085777531563837,0.9931719428926133,0.9292088042831648,0.9289980092899801,0.90253987005316,0.8899204244031831,0.9287678101844202,0.9653916211293261,0.9521378430121251,0.9482220835932625,0.8629700446144041,0.8537794299876086,0.9165002044673451
