multi_veg0,multi_shadow0,multi_water0,multi_road0,multi_building0,multi_total0,multi_veg1,multi_shadow1,multi_water1,multi_road1,multi_building1,multi_total1,multi_veg2,multi_shadow2,multi_water2,multi_road2,multi_building2,multi_total2,self_veg0,self_shadow0,self_water0,self_road0,self_building0,self_total0,self_veg1,self_shadow1,self_water1,self_road1,self_building1,self_total1,self_veg2,self_shadow2,self_water2,self_road2,self_building2,self_total2
0.9741060419235512,0.9671826625386997,0.9860935524652339,0.7294685990338164,0.6885245901639345,0.8690750892250474,0.9975062344139651,0.9687890137328341,0.9717159019484601,0.9021864211737629,0.8846416382252561,0.9449678418988557,0.9765721331689273,0.9218543046357616,0.9232628398791541,0.8704358068315665,0.8422442244224423,0.9068738617875705,0.9711779448621554,0.9645042839657283,0.9873737373737373,0.750924784217016,0.7250639386189259,0.8798089378075125,0.9962640099626401,0.9735849056603773,0.9781931464174455,0.8973747016706444,0.8864084044648719,0.9463650336351958,0.9778597785977861,0.9298013245033112,0.9272727272727272,0.8820391227030232,0.8552717747216766,0.9144489455597049
0.9638554216867469,0.9485029940119761,0.9802924348378893,0.7602040816326531,0.7543424317617866,0.8814394727862105,0.9981238273921201,0.9144851657940664,0.9278074866310161,0.8590203106332138,0.8478835978835979,0.9094640776668028,0.959493670886076,0.9214659685863875,0.9400921658986175,0.8914819136522755,0.8310626702997276,0.9087192778646168,0.9612205975842338,0.9524954900781719,0.9770408163265306,0.7455696202531644,0.7487623762376238,0.8770177800959449,0.9987515605493134,0.9094076655052264,0.9248170326014639,0.8815489749430524,0.8567395906845449,0.9142529648567201,0.9404990403071017,0.9111389236545683,0.9467162329615861,0.815229563269877,0.7505211952744962,0.8728209910935258
0.9726708074534162,0.9142857142857143,0.9283322170127261,0.7706792199058508,0.7846607669616519,0.874125745123872,0.9993753903810119,0.9555555555555556,0.9611217335882728,0.9181708784596871,0.9160206718346254,0.9500488459638307,0.9707317073170733,0.9628252788104089,0.9570237331622835,0.7810320781032077,0.8134626354820308,0.8970150865750008,0.9608938547486033,0.910360884749709,0.9283322170127261,0.7791164658634538,0.7838479809976248,0.8725102806744235,0.9993753903810119,0.9606879606879607,0.9617346938775511,0.8981536628945801,0.8871391076115485,0.9414181630905306,0.9707673568818515,0.9569557080474111,0.9501278772378516,0.8145161290322581,0.8326482677627716,0.9050030677924288
0.9575,0.8734107241569928,0.8779803646563815,0.812743823146944,0.8002458512599878,0.8643761526440612,0.9854153455928979,0.9131944444444444,0.92904953145917,0.8673965936739659,0.8683365446371227,0.9126784919615202,0.9661654135338346,0.9212050984936269,0.921832884097035,0.8488587291795188,0.8328035600762874,0.8981731370760606,0.9580246913580247,0.8841634023503078,0.8873435326842838,0.7591339648173207,0.7584973166368515,0.8494325815693575,0.99875,0.9320732427643237,0.9274783765801728,0.8701837581505631,0.8529993408042188,0.9162969436598555,0.9565764631843926,0.9269162210338682,0.9492614001284521,0.8175084175084175,0.8232502965599051,0.8947025596830072
0.9512349588347055,0.9130685089234312,0.9617131732641142,0.8429655575014594,0.772027972027972,0.8882020341103366,0.9828788839568802,0.9481927710843374,0.9666238767650834,0.8634085213032582,0.867619639527657,0.9257447385274432,0.9837702871410736,0.9302325581395349,0.9417040358744395,0.8306010928961749,0.7368421052631579,0.8846300158628762,0.961659333752357,0.9296600234466588,0.9630589760207388,0.8308051341890316,0.7717842323651453,0.8913935399547863,0.9937343358395989,0.9593693147362038,0.9652509652509652,0.8711111111111111,0.8769987699876998,0.9332928993851157,0.987546699875467,0.9389728096676737,0.9460847240051348,0.8147733631785115,0.7489239598278336,0.8872603113109241
0.9227722772277228,0.8272632674297608,0.8819007686932215,0.8484848484848485,0.768361581920904,0.8497565487512915,0.9821882951653944,0.908670520231214,0.9278074866310161,0.8815713460427499,0.8701563562202582,0.9140788008581264,0.9623115577889447,0.8946772366930917,0.9065040650406504,0.8651817116060961,0.8191780821917809,0.8895705306641127,0.9398692810457516,0.8677595628415301,0.9115646258503401,0.8315789473684211,0.7794520547945206,0.8660448943801128,0.9605177993527507,0.8799553322166388,0.9407114624505929,0.852752880921895,0.8535353535353536,0.8974945656954463,0.9899874843554443,0.9130685089234312,0.9364238410596027,0.8231404958677686,0.7268656716417911,0.8778972003696076
0.954140127388535,0.9305637982195845,0.9508196721311475,0.8958210712183639,0.8468113083497698,0.9156311954614801,0.9981285090455396,0.9693941286695815,0.9791271347248577,0.8916967509025271,0.8937540244687701,0.9464201095622552,0.9856697819314642,0.9656019656019655,0.9638095238095237,0.8788426763110309,0.8610567514677103,0.9309961398243389,0.9551856594110115,0.9170052234474754,0.9319092122830441,0.8887594641817123,0.8386666666666667,0.9063052451979821,0.9968847352024921,0.9694704049844236,0.9759797724399494,0.8982327848872639,0.8972559029993619,0.9475647201026981,0.98625,0.9618226600985221,0.9560301507537688,0.8838905775075987,0.8654970760233918,0.9306980928766564
0.9451258876694641,0.8795986622073579,0.881118881118881,0.8530465949820788,0.7984546039922731,0.8714689259940112,0.9956057752667922,0.9265138154027044,0.9417989417989417,0.8652912621359223,0.8628719275549807,0.9184163444318683,0.9817953546767106,0.8961996596710154,0.8974535443909153,0.8880688806888068,0.8498402555910544,0.9026715390037003,0.9470284237726099,0.9228971962616822,0.9569752281616688,0.8767908309455588,0.8213552361396304,0.90500938305623,0.9981285090455396,0.8944844124700239,0.9765674477517418,0.8109756097560975,0.8344370860927152,0.9029186130232235,0.968529222864483,0.9132530120481928,0.951310861423221,0.861689106487148,0.8429217840982547,0.90754079738426
0.9632802937576499,0.9633767846058348,0.9836065573770492,0.860264519838988,0.806993006993007,0.9155042325145057,0.9975062344139651,0.9499698613622665,0.9491525423728813,0.8040677966101694,0.8321759259259259,0.9065744721370418,0.9753390875462392,0.934202726733847,0.9336870026525199,0.8382630585273758,0.823086574654956,0.9009156900229875,0.9667896678966791,0.9640644361833953,0.9836065573770492,0.8676814988290398,0.8240109140518417,0.921230614867601,0.9968847352024921,0.9160493827160494,0.9436163318211276,0.765625,0.8113207547169812,0.88669924089133,0.9759704251386321,0.9440769693325315,0.9343936381709741,0.8317815021725636,0.8281053952321205,0.9028655860093645
0.9669211195928753,0.9340400471142521,0.9637305699481865,0.8601895734597156,0.8170894526034713,0.9083941525437003,0.9987484355444306,0.9225433526011562,0.9306666666666666,0.8475836431226765,0.8382541720154044,0.9075592539900669,0.9530456852791879,0.8850638534147696,0.9051194539249147,0.8722891566265061,0.8291054739652871,0.888924724642133,0.9555690809494827,0.9644607843137255,0.9848293299620733,0.8548752834467119,0.7686729514140681,0.9056814860172123,0.9907120743034055,0.890984089569829,0.9189189189189189,0.7572293207800942,0.7945368171021377,0.8704762441348771,0.9315245478036175,0.8760422456920511,0.9149363697253851,0.8525402726146221,0.8188874514877102,0.8787861774646772
