multi_veg0,multi_shadow0,multi_water0,multi_road0,multi_building0,multi_total0,multi_veg1,multi_shadow1,multi_water1,multi_road1,multi_building1,multi_total1,multi_veg2,multi_shadow2,multi_water2,multi_road2,multi_building2,multi_total2,self_veg0,self_shadow0,self_water0,self_road0,self_building0,self_total0,self_veg1,self_shadow1,self_water1,self_road1,self_building1,self_total1,self_veg2,self_shadow2,self_water2,self_road2,self_building2,self_total2
0.9602932193036041,0.9688667496886675,0.9881026925485286,0.8417132216014898,0.8069722401549387,0.9131896246594458,0.9968847352024921,0.9496053430479661,0.9517063747585318,0.908235294117647,0.8963210702341137,0.9405505634721502,0.9706959706959708,0.9480840543881335,0.9396662387676508,0.8491823137492429,0.8221498371335505,0.9059556829469098,0.9685379395434917,0.9713930348258707,0.986232790988736,0.8316455696202532,0.8135593220338982,0.9142737314024499,0.9975062344139651,0.9327731092436974,0.9283854166666667,0.9115407147041593,0.8957632817753868,0.9331937513607752,0.9695121951219512,0.9472377405338299,0.9380982769623484,0.8700427089688835,0.8451069345430978,0.9139995712260222
0.9731417863835103,0.9603416717510678,0.9809402795425667,0.8625817965496728,0.826578073089701,0.9207167214633036,0.9987484355444306,0.9291521486643437,0.9452867501647989,0.8920073215375228,0.8976377952755906,0.9325664902373373,0.9740099009900991,0.9284425736620564,0.9362808842652797,0.8650559811431939,0.826379542395693,0.9060337764912645,0.9538834951456311,0.9696218226906387,0.9880728185812933,0.815889029003783,0.7769230769230769,0.9008780484688845,0.9950124688279303,0.9314586994727593,0.9425742574257426,0.8795252225519289,0.8744123572867696,0.9245966011130261,0.9676632092739476,0.9411035337879727,0.9321382842509603,0.8420382165605096,0.8341584158415842,0.9034203319429951
0.9721362229102166,0.9743910056214865,0.9855979962429555,0.8928987194412107,0.8590878148400273,0.9368223518111792,0.9744214372716199,0.9392857142857143,0.9389920424403183,0.889423076923077,0.8632138114209827,0.9210672164683426,0.9767441860465116,0.9593094944512947,0.9505851755526659,0.8669201520912547,0.8574938574938574,0.9222105731271169,0.9702233250620347,0.9708617482951023,0.9855618330194602,0.8684807256235828,0.8152327221438647,0.9220720708288088,0.9768009768009769,0.9404052443384983,0.9417989417989417,0.8872549019607844,0.8662337662337661,0.9224987662265934,0.9749541844838119,0.958616429894997,0.9546044098573282,0.8742893240682249,0.8622606547251389,0.9249450006059002
0.9788557213930348,0.9297105729474305,0.9473684210526316,0.8833034111310593,0.8567639257294429,0.9192004104507198,0.9993753903810119,0.927536231884058,0.9347536617842875,0.8971041281577325,0.8870238863783086,0.9291586597170797,0.9881026925485286,0.8995983935742972,0.8907216494845361,0.8710073710073709,0.8319594166138238,0.8962779046457113,0.97375,0.9704797047970479,0.9868007542426146,0.8656375071469412,0.8131101813110182,0.9219556294995244,0.9809932556713672,0.9300411522633746,0.9375830013280213,0.8763076923076923,0.8601171112556929,0.9170084425652296,0.9761467889908259,0.9477521263669503,0.9431743958197256,0.8775,0.8627204030226698,0.9214587428400344
0.9565217391304348,0.9609423434593924,0.9603638726445743,0.872682323856613,0.8576874205844981,0.9216395399351026,0.9821976672805403,0.9446757882212969,0.9431968295904887,0.8856799037304451,0.8612945838837516,0.9234089545413044,0.97480024585126,0.932142857142857,0.9286657859973579,0.8650234741784038,0.8284745762711865,0.905821387888213,0.978274363749224,0.9745183343691735,0.9815638906547998,0.8891595615103531,0.8715654952076678,0.9390163290982435,0.9840098400984011,0.948870392390012,0.9473684210526316,0.8983050847457628,0.8802631578947369,0.9317633792363089,0.9766009852216749,0.9283154121863799,0.9178807947019868,0.8592762780011488,0.822880771881461,0.9009908483985303
0.9645569620253164,0.9082568807339448,0.9311957247828991,0.8779620853080569,0.8437290409121396,0.9051401387524715,0.9828571428571428,0.9078341013824884,0.9417989417989417,0.8928571428571428,0.8937540244687701,0.9238202706728971,0.976889444097439,0.9125431530494822,0.9279038718291055,0.8886297376093295,0.8232044198895028,0.9058341252949719,0.9437652811735943,0.9609907120743034,0.9637305699481865,0.864965774735532,0.846057571964956,0.9159019819793143,0.987045033929673,0.9307737056428157,0.9403973509933775,0.8791484032561051,0.8615582743077914,0.9197845536259526,0.9675,0.9237137788290952,0.927344782034346,0.8527131782945736,0.8020158387329014,0.8946575155781833
0.9711833231146536,0.9662205226258763,0.9782202862476664,0.7989382879893828,0.8102016607354685,0.9049528161426095,0.9987515605493134,0.9465465465465465,0.9440832249674903,0.8955042527339003,0.8896061975468044,0.934898356468811,0.9760589318600369,0.9084628670120899,0.8851774530271399,0.8421717171717172,0.8369497830130191,0.8897641504168007,0.9736842105263157,0.9684990735021618,0.9893014474512272,0.8249837345478205,0.8257986738999397,0.916453427985493,1.0,0.9609756097560974,0.960972488803583,0.8891580860084797,0.8835705045278138,0.9389353378191947,0.9772587584511371,0.9083573487031701,0.8826815642458101,0.8452830188679246,0.8353960396039604,0.8897953459744006
0.9669631512071156,0.9382422802850356,0.969774919614148,0.8858173076923078,0.8667104399212081,0.925501619743963,0.9892608970309539,0.9227138643067847,0.9355888093689004,0.9019370460048427,0.8949771689497718,0.9288955571322508,0.9714285714285714,0.9038133181559478,0.885952712100139,0.8683574879227053,0.8408057179987004,0.8940715615212127,0.9757914338919925,0.9706066291432145,0.9893148962916405,0.7935871743486974,0.8096357226792009,0.9077871712709491,0.983502538071066,0.9208972845336482,0.9379947229551452,0.8844282238442822,0.8904458598726115,0.9234537258553506,0.9659863945578232,0.9041570438799076,0.8834612700628053,0.8305732484076431,0.8106796116504854,0.8789715137117329
0.953714981729598,0.9662369551872314,0.9703989703989705,0.8823529411764706,0.859860494610019,0.926512868620458,0.9768009768009769,0.9625935162094762,0.9698113207547169,0.8835294117647059,0.848773841961853,0.9283018134983458,0.9797172710510141,0.9358490566037736,0.9473031618102914,0.8759643916913946,0.8390572390572391,0.9155782240427425,0.9664596273291925,0.9330965068087625,0.9521938441388342,0.8918753817959683,0.8666232921275211,0.9220497304400557,0.9797917942437232,0.9642416769420468,0.9689283449587824,0.8956469886702444,0.8692152917505032,0.9355648193130599,0.9737003058103976,0.9563076923076922,0.9511568123393317,0.8625646923519266,0.8207612456747404,0.9128981496968177
0.9537322640345467,0.9524382901866345,0.9670755326016786,0.8670309653916211,0.8357424441524312,0.9152038992733825,0.9930861093651792,0.9459623557984215,0.9592875318066159,0.8879363135333741,0.8824662813102119,0.9337477183627605,0.9764481222151495,0.9116945107398569,0.9488958990536278,0.8609970674486804,0.8133971291866029,0.9022865457287835,0.9433021806853582,0.9563636363636363,0.9697359948486799,0.8534704370179949,0.8422982885085574,0.9130341074848453,0.9803921568627451,0.9526184538653366,0.966771159874608,0.884781269254467,0.8680465717981888,0.9305219223310691,0.9736842105263157,0.9139072847682119,0.9386464263124605,0.8643156007172743,0.8233713901947616,0.9027849825038047
0.969059405940594,0.9644171779141105,0.9747155499367889,0.8431618569636135,0.8263624841571608,0.9155432949824536,0.9931719428926133,0.9586466165413534,0.969735182849937,0.8349769888231428,0.8410438908659549,0.9195149243946003,0.9759188846641318,0.9381381381381382,0.9527508090614888,0.8767455980570734,0.8549520766773163,0.9197011013196297,0.9715698393077874,0.9731417863835103,0.9774436090225564,0.837413684871312,0.8228643216080401,0.9164866482386412,0.9937888198757764,0.9522628642281462,0.963624760689215,0.848761408083442,0.8520286396181385,0.9220932984989436,0.9817495280050346,0.9375750300120048,0.9467532467532468,0.8829915560916768,0.8610213316095668,0.9220181384943059
0.9709962168978562,0.9488875526157547,0.9782886334610472,0.8637189582071472,0.8383311603650587,0.9200445043093728,0.9993753903810119,0.9297935103244838,0.9375830013280213,0.8952150211992732,0.8946347769877182,0.9313203400441017,0.9850560398505604,0.9335684891240446,0.9488188976377953,0.889431887599267,0.8629242819843341,0.9239599192392002,0.95350278983261,0.9569957601453665,0.9730769230769232,0.8117263843648208,0.8080438756855576,0.9006691466210556,0.9931719428926133,0.9530369442705072,0.9622166246851385,0.8139223560910308,0.8304093567251462,0.9105514449328871,0.9744245524296675,0.9297935103244838,0.9539260220635951,0.8848263254113345,0.8672225785760103,0.9220385977610183
