multi_veg1,multi_shadow1,multi_water1,multi_road1,multi_building1,multi_total1,multi_veg2,multi_shadow2,multi_water2,multi_road2,multi_building2,multi_total2,multi_veg3,multi_shadow3,multi_water3,multi_road3,multi_building3,multi_total3,multi_veg4,multi_shadow4,multi_water4,multi_road4,multi_building4,multi_total4,self_veg1,self_shadow1,self_water1,self_road1,self_building1,self_total1,self_veg2,self_shadow2,self_water2,self_road2,self_building2,self_total2,self_veg3,self_shadow3,self_water3,self_road3,self_building3,self_total3,self_veg4,self_shadow4,self_water4,self_road4,self_building4,self_total4
0.8341105929380414,0.9320046893317703,0.9809885931558935,0.6392638036809817,0.6384858044164038,0.8049706967046182,0.9882352941176471,0.9253731343283582,0.9297658862876255,0.8469093009820913,0.8328840970350404,0.9046335425501525,0.9592326139088729,0.9573934837092732,0.9506493506493506,0.7748478701825557,0.6339869281045751,0.8552220493109256,0.8812785388127853,0.9016786570743405,0.9368421052631579,0.7109004739336493,0.5889212827988338,0.8039242115765534,0.8608636052090474,0.9330985915492958,0.9829437776373974,0.6801426872770512,0.6895674300254453,0.8293232183396474,0.9888751545117428,0.9360703812316716,0.9297658862876255,0.8561362301820317,0.8275862068965517,0.9076867718219246,0.966183574879227,0.9384615384615383,0.9509043927648578,0.776470588235294,0.6488294314381271,0.8561699051558089,0.9346733668341709,0.8915094339622641,0.9319371727748691,0.7120181405895692,0.6422535211267605,0.8224783270575267
0.9264613450659963,0.8609125893347994,0.856325947105075,0.7429218573046432,0.6919298245614034,0.8157103126743835,0.9554300062774639,0.8653326122228231,0.9254533243787776,0.7439724454649829,0.7023360964581764,0.8385048969604447,0.9685230024213075,0.8893905191873588,0.8439306358381503,0.7208791208791209,0.6297376093294461,0.8104921775310768,0.9203980099502487,0.8207343412526997,0.8269794721407624,0.6681922196796339,0.5994397759103641,0.7671487637867417,0.8380102040816327,0.9287383177570093,0.9822335025380711,0.6959896507115135,0.672090112640801,0.8234123575458057,0.9771181199752629,0.8951841359773371,0.92904953145917,0.8315665488810364,0.8050490883590463,0.8875934849303706,0.966183574879227,0.9584352078239609,0.9448818897637795,0.7861507128309572,0.6426229508196721,0.8596548672235192,0.8708133971291867,0.8660714285714286,0.9046321525885558,0.6993006993006993,0.5798816568047337,0.7841398668789209
0.9563636363636363,0.9564118761844599,0.9722050648548487,0.6605728214503352,0.5958858659588587,0.8282878529624278,0.958594730238394,0.9121387283236995,0.9297658862876255,0.8546409807355517,0.8174386920980926,0.8945158035366727,0.9569377990430622,0.9307875894988066,0.9076086956521738,0.8190954773869347,0.7909319899244333,0.8810723103010821,0.8736263736263735,0.8085106382978724,0.9339622641509434,0.8033826638477801,0.6962025316455697,0.8231368943137078,0.9592705167173252,0.9626865671641791,0.982367758186398,0.6457073760580412,0.584717607973422,0.8269499652198731,0.9615141955835963,0.9141210374639769,0.9297658862876255,0.8196721311475409,0.7627118644067796,0.8775570229779039,0.966183574879227,0.9267139479905439,0.9010989010989011,0.8341013824884792,0.7835616438356166,0.8823318900585536,0.8547008547008547,0.7785888077858881,0.91415313225058,0.7519379844961241,0.5841924398625429,0.776714643819198
0.9504080351537979,0.9279437609841827,0.961038961038961,0.8312119535141118,0.7509238728750924,0.8843053167132291,0.9661341853035145,0.9028177113283496,0.9297658862876255,0.8470847084708472,0.806941431670282,0.8905487846121236,0.9526184538653366,0.868995633187773,0.8857938718662953,0.8584269662921348,0.7833827893175075,0.8698435429058095,0.9462915601023018,0.8789237668161434,0.924731182795699,0.7572383073496659,0.6783625730994152,0.8371094780326451,0.9423558897243106,0.9578686493184635,0.9822335025380711,0.6421173762945915,0.5880758807588076,0.8225302597268488,0.9622037155669442,0.9289044289044288,0.92904953145917,0.8229937393284007,0.7554347826086956,0.8797172395735279,0.9655172413793104,0.9009433962264152,0.9042553191489362,0.8144329896907218,0.8128078817733989,0.8795913656437565,0.8231884057971014,0.7930283224400871,0.9558823529411764,0.7605633802816901,0.577319587628866,0.7819964098177843
0.9357798165137615,0.8902644907146876,0.9056087551299589,0.8534531162268387,0.7509293680297396,0.8672071093229973,0.9956331877729258,0.9277251184834123,0.9297658862876255,0.8607734806629833,0.8276353276353277,0.9083066001684549,0.9925558312655086,0.8842592592592593,0.8702702702702704,0.7602905569007264,0.7277486910994765,0.8470249217590482,0.9542168674698797,0.8525345622119814,0.8732394366197184,0.7682119205298014,0.693877551020408,0.8284160675703578,0.9504950495049505,0.9133949191685913,0.9347536617842875,0.794536141149687,0.7049533381191674,0.8596266219453368,0.9962546816479401,0.9301775147928995,0.9297658862876255,0.8604019554589897,0.8192419825072886,0.9071684041389487,0.9950248756218906,0.8747152619589977,0.8524590163934427,0.8973747016706444,0.8663101604278076,0.8971768032145566,0.9473684210526316,0.8484848484848485,0.8764044943820225,0.7482993197278912,0.6910112359550561,0.8223136639204901
0.9656893325015595,0.8644808743169399,0.8612099644128113,0.879083094555874,0.8242766407904021,0.8789479813155174,0.9892744479495268,0.9211283822682788,0.924731182795699,0.9037900874635568,0.8854237288135594,0.9248695658581242,0.9775561097256857,0.8504273504273504,0.8200589970501475,0.8724832214765101,0.8115942028985508,0.8664239763156489,0.9601990049751244,0.810924369747899,0.787878787878788,0.7999999999999998,0.7629427792915532,0.8243889883786729,0.9508615188257818,0.926772114821324,0.9583333333333334,0.7506702412868632,0.7538280329799764,0.8680930482494559,0.9453836150845253,0.8997134670487106,0.9276139410187667,0.8334307422559907,0.7675033025099075,0.8747290135835801,0.984848484848485,0.8703296703296703,0.8913043478260869,0.9077669902912621,0.8401084010840109,0.8988715788759032,0.9702970297029702,0.8195329087048832,0.787878787878788,0.7019027484143763,0.5527950310559006,0.7664813011513836
0.7013610888710969,0.9080525414049115,0.984848484848485,0.7364450730787364,0.7351351351351351,0.813168464667673,0.9919204474829086,0.9327830188679246,0.9297658862876255,0.7487401007919366,0.8028713418001105,0.8812161590461012,0.9615384615384615,0.9378238341968912,0.9253731343283582,0.8295964125560538,0.7714285714285714,0.8851520828096673,0.965686274509804,0.8857142857142858,0.9336870026525199,0.7573696145124715,0.6949152542372882,0.8474744863252739,0.6693877551020408,0.8923766816143498,0.984848484848485,0.7436994769377081,0.7377300613496932,0.8056084919704554,0.9754253308128545,0.9135514018691588,0.9297658862876255,0.7651677373304783,0.8199445983379502,0.8807709909276136,0.963855421686747,0.9625935162094762,0.9454545454545455,0.8130434782608695,0.7374631268436578,0.8844820176910593,0.9588377723970944,0.8861985472154964,0.9270833333333334,0.7692307692307692,0.6805970149253731,0.8443894874204134
0.9442705072010019,0.8621253405994551,0.8676574663835811,0.8225157955198162,0.7496463932107497,0.8492431005829207,0.9650711513583441,0.898927159796725,0.9297658862876255,0.8240687679083096,0.7983367983367984,0.8832339527375604,0.9476309226932668,0.8853932584269663,0.89196675900277,0.8868360277136259,0.8444444444444444,0.8912542824562147,0.9455445544554456,0.8,0.7987987987987988,0.7190476190476192,0.6630434782608696,0.7852868901125466,0.7445365486058779,0.777723497801661,0.9731800766283525,0.8592017738359201,0.6863057324840764,0.8081895258711775,0.9479099678456592,0.9314420803782506,0.9297658862876255,0.7562326869806095,0.7640573318632855,0.865881590671086,0.9685230024213075,0.9582309582309583,0.9421052631578948,0.8036117381489842,0.7394957983193279,0.8823933520556945,0.9403341288782816,0.8750000000000001,0.89196675900277,0.7428571428571428,0.6847826086956522,0.8269881278867692
0.968065122103945,0.919674039580908,0.9438943894389439,0.8211699164345405,0.7447272727272728,0.8795061480571221,0.9494818652849741,0.9020085209981741,0.9521441889372282,0.8818076477404403,0.8660351826792964,0.9102954811280226,0.963680387409201,0.8932038834951457,0.8963730569948186,0.7817460317460316,0.575438596491228,0.8220883912272849,0.9487179487179489,0.8829268292682927,0.9376558603491272,0.7845804988662132,0.7374301675977653,0.8582622609598695,0.9652996845425867,0.9389448725548311,0.9630589760207388,0.7810259238830668,0.6997084548104955,0.8696075823623437,0.987452948557089,0.8872775214238628,0.9167657550535078,0.8861502347417841,0.8769128409846972,0.9109118601521883,0.963855421686747,0.9256594724220625,0.9148936170212766,0.8073022312373225,0.6555183946488294,0.8534458274032476,0.9296482412060301,0.8817733990147784,0.9382716049382716,0.8222222222222222,0.7565982404692083,0.8657027415701022
0.9202988792029888,0.8632152588555858,0.8850174216027874,0.7689750692520776,0.6504927975739196,0.817599885297472,0.9538061158100196,0.8897727272727273,0.92904953145917,0.8245333333333333,0.7661169415292354,0.8726557298808971,0.9393939393939393,0.8736141906873613,0.886426592797784,0.7926078028747434,0.6426229508196721,0.8269330953147,0.9238578680203046,0.8230277185501067,0.8439306358381503,0.7429805615550755,0.6585365853658537,0.7984666738658982,0.942381562099872,0.9134948096885813,0.9583333333333334,0.6311326468806785,0.5840474620962426,0.8058779628197414,0.9604153147306944,0.8397720075997467,0.9108092144122859,0.863252673044457,0.8340425531914895,0.8816583525957348,0.9447236180904524,0.8755555555555554,0.9046321525885558,0.8058455114822548,0.6470588235294118,0.835563132249246,0.9343832020997376,0.8758465011286682,0.9368421052631579,0.8009592326139089,0.7651715039577837,0.8626405090126513
