multi_veg0,multi_shadow0,multi_water0,multi_road0,multi_building0,multi_total0,multi_veg1,multi_shadow1,multi_water1,multi_road1,multi_building1,multi_total1,multi_veg2,multi_shadow2,multi_water2,multi_road2,multi_building2,multi_total2,multi_veg3,multi_shadow3,multi_water3,multi_road3,multi_building3,multi_total3,self_veg0,self_shadow0,self_water0,self_road0,self_building0,self_total0,self_veg1,self_shadow1,self_water1,self_road1,self_building1,self_total1,self_veg2,self_shadow2,self_water2,self_road2,self_building2,self_total2,self_veg3,self_shadow3,self_water3,self_road3,self_building3,self_total3
0.9727722772277227,0.9389499389499391,0.9717586649550706,0.7268581851345189,0.385929648241206,0.7992537429016914,0.9944064636420137,0.9302870533099005,0.924731182795699,0.8638838475499092,0.8528839922229423,0.9132385079040929,0.9778051787916153,0.8714285714285714,0.8263736263736263,0.6882556131260794,0.16647662485746864,0.7060679229154722,0.8245496997998665,0.7711442786069651,0.8859890109890111,0.7436974789915967,0.5075154730327145,0.7465791882840308,0.8759305210918115,0.9416873449131514,0.9623484365028718,0.6788912579957356,0.14583333333333331,0.7209381787673806,0.9852216748768473,0.9320843091334895,0.9298597194388777,0.8687615526802218,0.8488372093023255,0.9129528930863523,0.9772587584511371,0.8563218390804598,0.8407643312101912,0.6714893617021278,0.14712643678160922,0.6985921454451051,0.8273894436519258,0.7581047381546134,0.8573456352022711,0.6377998829724985,0.5884745762711865,0.7338228552504992
0.9767441860465116,0.9515260323159784,0.9778059606848445,0.8355855855855856,0.7638989169675091,0.9011121363200858,0.9782886334610472,0.7977698935631019,0.94140625,0.677063027940221,0.7821067821067821,0.8353269174142306,0.9621212121212122,0.7849355797819624,0.9214237743451981,0.6894197952218429,0.7617728531855955,0.8239346429311621,0.9615861214374226,0.8748577929465302,0.9147496617050067,0.6836616454229433,0.6053370786516854,0.8080384600327176,0.8608799048751486,0.9492753623188406,0.9796178343949045,0.7673019057171515,0.5154826958105647,0.814511540623322,0.9648484848484848,0.8772753963593658,0.9086161879895561,0.8692579505300353,0.8002822865208186,0.8840560612496521,0.9829222011385199,0.7094441934026208,0.8260233918128655,0.44527098831030826,0.17364016736401675,0.6274601884056662,0.7930555555555555,0.7796086508753862,0.9047940580688724,0.6745283018867924,0.5968077723802915,0.7497588677533797
0.9722050648548487,0.9479418886198547,0.9690721649484536,0.7873357228195937,0.7478376580172987,0.88487849985201,0.9968652037617556,0.9269988412514484,0.9304812834224598,0.6975697569756976,0.29760665972944844,0.769904349028162,0.9349736379613357,0.7586726998491705,0.8413325804630153,0.71350861287398,0.3818181818181818,0.7260611425931367,0.9745815251084935,0.7273910214703968,0.8027812895069532,0.65,0.3445692883895131,0.6998646248950713,0.9621489621489621,0.9305389221556886,0.9556135770234987,0.7564038171772979,0.5491873396065013,0.8307785236223897,0.9974937343358395,0.8452950558213717,0.9324503311258279,0.11007025761124122,0.6308476146364057,0.7032313987061372,0.9510155316606929,0.8537102473498233,0.8825214899713467,0.6983849847228285,0.17142857142857143,0.7114121650266526,0.8446671438797423,0.6638418079096045,0.5029940119760479,0.65210442194992,0.48569434752267976,0.6298603466475988
0.9806612601372428,0.9630541871921182,0.9811320754716981,0.7710570944036179,0.702970297029703,0.879774982846876,0.9962358845671266,0.9314079422382672,0.9594423320659062,0.7587318645889306,0.6436781609195402,0.8578992368759543,0.9623115577889447,0.8528678304239402,0.904619076184763,0.8131997642899234,0.7375,0.8540996457375143,0.9706066291432145,0.880187025131502,0.9183808891838089,0.6983546617915906,0.6783398184176395,0.8291738047335512,0.9558732131758856,0.93,0.9536585365853658,0.6903602726387535,0.3628076572470374,0.7785399359294085,0.9521938441388342,0.8532460447354064,0.9304812834224598,0.5514469453376206,0.68,0.7934736235268642,0.9666464523953912,0.8944381384790011,0.8690140845070422,0.7512929007992477,0.46449136276391556,0.7891765877889195,0.8463187991422445,0.637832699619772,0.47068538398018167,0.6583253128007699,0.3427152317880794,0.5911754854662095
0.8389891696750903,0.9210220673635309,0.9706632653061225,0.7227044312471447,0.5809859154929577,0.8068729698169691,0.9805398618957941,0.913623188405797,0.9304812834224598,0.7280219780219781,0.39121756487025944,0.7887767753232577,0.9506781750924784,0.7318007662835248,0.05983889528193326,0.7317554240631164,0.7724335965541995,0.6493013714550504,0.9008782936010037,0.6533599467731205,0.774046670461013,0.5205479452054793,0.6244541484716157,0.6946574009024464,0.8128205128205128,0.9246813441483197,0.9745222929936306,0.7490530303030303,0.43992248062015504,0.7801999321771298,0.9981285090455396,0.9273479031305376,0.9304812834224598,0.6759847522236341,0.11097992916174733,0.7285844753967837,0.8922686945500634,0.8152327221438647,0.04143947655398037,0.524983344437042,0.5087557603686635,0.5565359996107228,0.8233731739707835,0.7915343915343915,0.8872483221476509,0.5411173885750157,0.4694280078895463,0.7025402568234776
0.9444807315480078,0.8686980609418283,0.9159891598915989,0.8107816711590297,0.72768192048012,0.853526308804117,0.9529411764705882,0.8531390134529148,0.9151873767258382,0.7622448979591836,0.6323651452282159,0.8231755219673481,0.9312875250166779,0.8223140495867768,0.8548963545389565,0.7779463834092059,0.5651808242220353,0.7903250273547304,0.9392764857881136,0.7939698492462312,0.8732394366197184,0.7244348762109796,0.6710050614605929,0.8003851418651271,0.8086021505376344,0.6777493606138106,0.9525015832805573,0.2496589358799454,0.5963756177924218,0.6569775296208739,0.9584109248913718,0.9114219114219114,0.9304812834224598,0.7327823691460055,0.3983983983983984,0.7862989774560294,0.7745241581259151,0.657950231969633,0.034545454545454546,0.7091757387247278,0.520259319286872,0.5392909805305205,0.8522804628999319,0.38616251005631536,0.7476635514018691,0.6407219402143259,0.5178181818181818,0.628929329278125
0.9591964846202133,0.7835562159484892,0.9646302250803859,0.5106091718001369,0.6049562682215743,0.7645896731341599,0.9949811794228356,0.9244497323022011,0.9304812834224598,0.45843828715365237,0.4704448507007922,0.7557590666003884,0.9678593086719224,0.8944666286366229,0.8649405178446464,0.6916742909423604,0.29704984740590035,0.7431981187002905,0.9221336603310851,0.8053435114503816,0.8733624454148472,0.7185084129149614,0.3879396984924623,0.7414575457207475,0.9606003752345215,0.9192399049881235,0.9571248423707439,0.7667147667147667,0.473384030418251,0.8154127839452813,0.9956167814652473,0.9115151515151516,0.9176470588235295,0.587260486794407,0.3761609907120743,0.757640093862082,0.9653495440729484,0.9201706276660573,0.9191321499013807,0.7096487327701201,0.3050847457627119,0.7638771600346436,0.8954361640670133,0.8124191461836999,0.8480780964002441,0.7144194756554307,0.3122362869198312,0.7165178338452438
0.9313077939233818,0.8700873362445415,0.9459815546772068,0.644808743169399,0.6098052384150436,0.8003981332859145,0.9650711513583441,0.8010075566750631,0.9273817455029979,0.6134699853587117,0.7852684144818975,0.818439770675403,0.9441233140655106,0.7553648068669528,0.8896551724137932,0.4374553252323088,0.6092184368737474,0.7271634110904626,0.9351491569390402,0.8047520661157025,0.8538681948424068,0.6498194945848375,0.6065573770491803,0.7700292579062334,0.9104919976289271,0.9468021518230723,0.979874213836478,0.8532901833872708,0.6505016722408027,0.8681920437833103,0.9664082687338501,0.9019607843137255,0.9304812834224598,0.3244646333549643,0.3723973825104105,0.6991424704670821,0.9720323182100684,0.9383886255924171,0.9048519218651544,0.743400211193242,0.6252045826513911,0.8367755319024547,0.8664021164021163,0.842042755344418,0.8736979166666667,0.7163727959697733,0.6531566640685892,0.7903344496903127
0.908641975308642,0.6567164179104478,0.7969543147208121,0.7025316455696202,0.2702702702702703,0.6670229247559585,0.9745547073791349,0.9218297625940938,0.9181879648411089,0.6684931506849315,0.5382963493199713,0.8042723869638481,0.938287153652393,0.8817204301075269,0.8958333333333334,0.829764453961456,0.7646176911544227,0.8620446124418264,0.9077363896848138,0.5283605283605284,0.764869371873263,0.4776962168266516,0.3476394849785408,0.6052603983447594,0.8170103092783505,0.4779661016949152,0.7131147540983607,0.6997193638914874,0.28051391862955033,0.5976648895185328,0.9864029666254636,0.9261025029797377,0.9298597194388777,0.6202723146747352,0.3790849673202614,0.7683444942078151,0.9624242424242424,0.8988476312419974,0.8875154511742892,0.7771084337349398,0.6027164685908318,0.8257224454332601,0.93075117370892,0.5661375661375662,0.8002008032128513,0.25311601150527324,0.6187118006582041,0.6337834710445629
0.97875,0.9405469678953627,0.9797724399494311,0.7858293075684379,0.6692851531814611,0.8708367737189385,1.0,0.5733746130030959,0.8150078165711309,0.6077558804831533,0.6836813611755607,0.7359639342465881,0.9826732673267328,0.7556193208990913,0.9053778080326753,0.6035271064663619,0.711523588553751,0.7917442182557225,0.9741379310344827,0.8737864077669902,0.9234899328859061,0.6969376979936641,0.5527800161160354,0.8042263971594157,0.8873626373626373,0.36298292902066487,0.6582392776523702,0.7018800358102059,0.34419551934826886,0.5909320798388294,0.9981285090455396,0.902264600715137,0.9127868852459016,0.653159671972986,0.36574487065120426,0.7664169075261538,0.9718826405867972,0.8610957387935805,0.6521987435751,0.4741980474198047,0.6661807580174928,0.725111185678555,0.9368029739776951,0.709726443768997,0.8451303885045237,0.48633879781420764,0.5535610885929357,0.7063119385316717
