multi_veg0,multi_shadow0,multi_water0,multi_road0,multi_building0,multi_total0,multi_veg1,multi_shadow1,multi_water1,multi_road1,multi_building1,multi_total1,multi_veg2,multi_shadow2,multi_water2,multi_road2,multi_building2,multi_total2,multi_veg3,multi_shadow3,multi_water3,multi_road3,multi_building3,multi_total3,multi_veg4,multi_shadow4,multi_water4,multi_road4,multi_building4,multi_total4,multi_veg5,multi_shadow5,multi_water5,multi_road5,multi_building5,multi_total5,self_veg0,self_shadow0,self_water0,self_road0,self_building0,self_total0,self_veg1,self_shadow1,self_water1,self_road1,self_building1,self_total1,self_veg2,self_shadow2,self_water2,self_road2,self_building2,self_total2,self_veg3,self_shadow3,self_water3,self_road3,self_building3,self_total3,self_veg4,self_shadow4,self_water4,self_road4,self_building4,self_total4,self_veg5,self_shadow5,self_water5,self_road5,self_building5,self_total5
0.8972073677956031,0.9566787003610109,0.9849246231155778,0.8164481525625744,0.6859205776173285,0.868235884290419,0.987045033929673,0.8914141414141414,0.8986232790988736,0.8709472345835982,0.8793103448275861,0.9054680067707745,0.990642545227698,0.8880090497737556,0.8724738675958188,0.7519607843137256,0.5476603119584056,0.8101493117738807,0.9432534678436317,0.8339060710194732,0.8787666433076383,0.6842105263157895,0.6515463917525773,0.798336620047822,0.9819987585350715,0.9375394321766561,0.966771159874608,0.8334226031065881,0.7794336810730255,0.8998331269531898,0.9715729627289955,0.9521472392638036,0.9131875414181577,0.9059929494712103,0.8870558375634517,0.9259913060891238,0.8904593639575971,0.9559975889089813,0.9836272040302266,0.8655851680185399,0.72535741158766,0.8842053473006011,0.9828009828009828,0.8941629249518922,0.9083076923076923,0.9,0.8861256544502617,0.9142794509021659,0.990630855715178,0.892552586696987,0.8772663877266389,0.7224806201550388,0.5712037765538946,0.8108268453695474,0.8968824940047962,0.848027842227378,0.8989071038251366,0.7152941176470587,0.6537396121883656,0.8025702339785471,0.9572649572649573,0.9524405506883605,0.980564263322884,0.8504366812227073,0.7778608825729244,0.9037134670143666,0.9723270440251572,0.9530864197530864,0.9483322432962721,0.8901282766313442,0.8855585831062671,0.9298865133624254
0.9584664536741213,0.9343493552168817,0.9690721649484536,0.8590124925639501,0.8262032085561498,0.9094207349919113,0.9860935524652339,0.9087759815242494,0.9319092122830441,0.8801926550270922,0.8762278978388999,0.9166398598277039,0.9687108886107635,0.8586839266450917,0.8289473684210527,0.8749286122215878,0.8327501749475158,0.8728041941692023,0.9441624365482233,0.8267379679144385,0.8548963545389565,0.7495170637475853,0.7465667915106117,0.8243761228519632,0.9517063747585318,0.8712077847738983,0.9375830013280213,0.8776371308016878,0.8742671009771986,0.9024802785278675,0.9695841092489137,0.9170149253731342,0.9049897470950102,0.8004471771939632,0.8864569083447333,0.895698573451151,0.8316831683168315,0.9376114081996434,0.9798488664987406,0.7509836987071389,0.6191904047976012,0.8238635093039911,0.9773976786805131,0.9315230224321133,0.9327115256495668,0.7799862919808088,0.796957284961966,0.8837151607409938,0.9631544925662573,0.8895184135977336,0.9095853161114887,0.7046908315565032,0.5861297539149888,0.8106157615493943,0.8625866050808314,0.8408577878103839,0.8789363191042687,0.6763341067285382,0.5539836187639613,0.7625396874975966,0.837696335078534,0.8284424379232506,0.9569019362898188,0.8670062252405206,0.7732732732732733,0.8526640415610794,0.973248407643312,0.9603960396039604,0.8817635270541081,0.8591703056768559,0.7919191919191918,0.8932994943794855
0.9590792838874681,0.9468021518230723,0.9804169298799748,0.7918326693227091,0.6143344709897611,0.8584931011805971,0.9841872232764074,0.9401197604790418,0.9591704471808166,0.7491683300066533,0.7821491485613623,0.8829589819008563,0.9422169811320755,0.9363525091799266,0.9304743339831059,0.828641370869033,0.7802271209084837,0.8835824632145249,0.9598517603458925,0.8066298342541437,0.8068605518269948,0.5511551155115512,0.3966005665722379,0.704219565702164,0.9714285714285714,0.9305470190534727,0.9664516129032259,0.8379446640316206,0.8155339805825242,0.9043811695998829,0.9461856889414548,0.9466754443712969,0.9476439790575917,0.8685215493726132,0.8579426172148357,0.9133938557915585,0.9639012032932236,0.9570996978851963,0.9842470069313168,0.7838503200393895,0.5905923344947736,0.8559381125287799,0.9764181007010834,0.9352346999405824,0.961038961038961,0.7804551539491299,0.8121353558926488,0.8930564543044811,0.9422169811320755,0.9312883435582823,0.9273311897106109,0.8402734617775015,0.7973509933774834,0.8876921939111908,0.9210836277974087,0.8113413304252999,0.7945823927765238,0.5770020533880903,0.25524769101595296,0.6718514190806552,0.9683818970861748,0.9199522102747909,0.9439683586025049,0.8548479632816983,0.8258774948382656,0.9026055848166868,0.9467455621301775,0.9375830013280213,0.9543080939947781,0.818881477680862,0.7770219198790628,0.8869080110025802
0.9648682559598495,0.8732706142778085,0.8692579505300354,0.8117359413202934,0.7945736434108528,0.8627412810997679,0.9864029666254636,0.9328663164039698,0.9254533243787776,0.8545780969479353,0.82571239231279,0.9050026193337871,0.9675810473815462,0.8585313174946005,0.8118518518518519,0.835075493612079,0.7989130434782609,0.8543905507636678,0.9516129032258065,0.7895299145299144,0.7692307692307693,0.654662379421222,0.6935580975316075,0.7717188127878639,0.9611528822055138,0.8804042672655811,0.881118881118881,0.844578313253012,0.8401826484018264,0.8814873984489627,0.9608669476219146,0.8723032069970845,0.8712737127371274,0.879415347137637,0.8286852589641435,0.8825088946915814,0.8636871508379889,0.9408955223880596,0.9617131732641142,0.8664576802507837,0.72337383845604,0.8712254730393973,0.968529222864483,0.8965122927387078,0.9311957247828991,0.7791005291005291,0.8023738872403562,0.875542331345395,0.9636363636363635,0.9046773238602722,0.9207792207792209,0.8554987212276215,0.81053307642903,0.8910249411865017,0.879458794587946,0.8059227921734532,0.7730061349693252,0.5998899284534948,0.3700440528634361,0.6856643406095311,0.9551321450522434,0.893192488262911,0.925033467202142,0.8363424577751892,0.7956104252400549,0.8810621967065081,0.972805933250927,0.958572339069471,0.8961892247043363,0.8130745658835546,0.7156789197299324,0.8712641965276443
0.8568047337278107,0.9606775559588626,0.9737683941138836,0.837588267246062,0.6177174780526735,0.8493112858198585,0.9625396825396826,0.9063583815028902,0.9319092122830441,0.8187919463087249,0.719047619047619,0.8677293683363924,0.9506246281975015,0.9142171565686863,0.893048128342246,0.8296943231441047,0.7401812688821753,0.8655531010269427,0.9492140266021766,0.8699708454810495,0.8973121984838043,0.7952329360780065,0.7136431784107946,0.8450746370111664,0.9144654088050315,0.8405479452054795,0.8826815642458101,0.8725212464589235,0.8170028818443805,0.8654438093119252,0.9535160905840286,0.9375830013280213,0.9738283627510651,0.9263803680981595,0.9526895657809461,0.9487994777084441,0.8862275449101797,0.962378640776699,0.9860935524652339,0.802801724137931,0.5916398713826366,0.8458282667345361,0.9660038486209108,0.9024812463935372,0.9319092122830441,0.8155737704918032,0.7217806041335453,0.8675497363845682,0.9643073200241983,0.9174528301886793,0.8947725729803122,0.784704033525406,0.6635145784081954,0.8449502670253581,0.943011397720456,0.8435852372583481,0.877365101611773,0.7819383259911895,0.7302964569775849,0.8352393039118703,0.9277566539923954,0.8470458310325787,0.880335899230231,0.8504944735311227,0.8202323991797676,0.8651730513932191,0.9400705052878966,0.9283322170127261,0.9667271627344222,0.9184914841849148,0.9310344827586207,0.9369311703957162
0.9541745134965474,0.8745874587458746,0.89426399447132,0.8437499999999999,0.7511111111111111,0.8635774155649706,0.9685138539042821,0.9060899260102447,0.9297658862876255,0.8332439678284183,0.7428571428571428,0.8760941553775428,0.9631480324797003,0.8191161356628982,0.858974358974359,0.7696862048549438,0.7279411764705881,0.8277731816884978,0.9477658904971681,0.7849246231155779,0.7978963185574756,0.7571090047393365,0.6562054208273893,0.7887802515473895,0.9378881987577641,0.8297180043383948,0.8472622478386168,0.8457207207207207,0.7814761215629523,0.8484130586436897,0.9718482252141982,0.9078947368421052,0.965603502188868,0.7976401179941003,0.842857142857143,0.8971687450192829,0.8277571251548946,0.9387514723203768,0.9796437659033079,0.8135781858653311,0.576194086429113,0.8271849271346047,0.9425587467362925,0.8782950084127875,0.9311957247828991,0.80083857442348,0.6937500000000001,0.8493276108710919,0.9722050648548487,0.8818635607321131,0.8820655966503839,0.7925133689839572,0.6525490196078431,0.8362393221658292,0.9601990049751244,0.8426283821093318,0.8447653429602888,0.7405375754251234,0.675892206846322,0.8128045024632381,0.8666666666666666,0.8,0.8708539167254764,0.8323254535459043,0.7546330615270571,0.824895819693021,0.973635806253832,0.9588688946015425,0.9444776119402986,0.9090909090909092,0.9436163318211276,0.945937910741542
0.8422247446083995,0.933177022274326,0.9704370179948586,0.8556701030927835,0.6487804878048781,0.850057875155049,0.9596879063719116,0.9072046109510086,0.9326217478318879,0.7304860088365243,0.5272879932829555,0.8114576534548574,0.9731051344743276,0.9128145114101814,0.886726893676164,0.7379988432620012,0.6872898453261601,0.8395870456297668,0.8776371308016878,0.7886266094420601,0.8059701492537313,0.6734434561626429,0.6628278950735765,0.7617010481467396,0.9762050030506406,0.8844847112117781,0.89196675900277,0.8094471282877079,0.7204968944099378,0.8565200991925669,0.9518143961927424,0.9276139410187667,0.9392338177014532,0.8846370287000562,0.9296875,0.9265973367226038,0.8776722090261282,0.9309941520467836,0.9724182168056448,0.8498871331828443,0.7043137254901961,0.8670570873103194,0.9556135770234987,0.8972602739726027,0.9319092122830441,0.7422982885085575,0.5541346973572038,0.8162432098289814,0.9760589318600369,0.9164231443600235,0.8882720333102012,0.7333333333333334,0.689198144466534,0.8406571174660258,0.8633093525179857,0.797349530646052,0.8421052631578947,0.7574171029668413,0.6982332155477031,0.7916828929672953,0.9640463132236441,0.9172576832151299,0.9333333333333333,0.8148925013109597,0.7095238095238094,0.8678107281213753,0.954653937947494,0.9528795811518325,0.9543080939947781,0.9091960670908039,0.9276872964169381,0.9397449953203694
0.9718574108818011,0.8772123893805309,0.8692579505300354,0.8465736810187993,0.8201438848920863,0.8770090633406505,0.9987515605493134,0.9236192714453583,0.92904953145917,0.8227848101265822,0.7991803278688525,0.8946771002898554,0.9784083898827883,0.8560646900269541,0.8168389955686853,0.8514251061249242,0.8165680473372782,0.8638610457881261,0.9533742331288344,0.8040361125862985,0.771121351766513,0.7244701348747592,0.7334152334152334,0.7972834131543276,0.9631449631449631,0.8715393133997786,0.8628287135749823,0.8646986469864699,0.8336594911937377,0.8791742256599862,0.9738154613466333,0.9105882352941176,0.896978021978022,0.8682811577082103,0.9308338720103426,0.9160993496674653,0.8864864864864864,0.9327091866588648,0.9782886334610472,0.7997870074547391,0.5939086294416244,0.8382359887005525,0.9361702127659575,0.8799102132435466,0.9319092122830441,0.7387208725830441,0.567139282735613,0.8107699587222411,0.9702602230483272,0.8752783964365257,0.8315098468271335,0.7338618346545868,0.6730901582931864,0.8168000918519518,0.8530864197530863,0.7963362068965518,0.7776928953399541,0.6463042150274892,0.6730038022813688,0.7492847078596901,0.9611351017890192,0.8491497531541415,0.8587731811697574,0.8156182212581344,0.731297709923664,0.8431947934589434,0.9751861042183622,0.9476278496611213,0.9146341463414636,0.8762886597938144,0.829552819183409,0.9086579158396342
0.9640644361833953,0.9715346534653465,0.9842271293375395,0.8284652150823154,0.7265745007680492,0.8949731869673293,0.963275135460566,0.9342806394316163,0.9309428950863213,0.8623548922056385,0.7820224719101124,0.8945752068188509,0.9666059502125076,0.8868980963045912,0.8425593098490295,0.8427397260273973,0.7698001480384902,0.8617206460864031,0.9033033033033033,0.8597387847813742,0.8928818244644091,0.6998769987699878,0.6555629580279813,0.8022727738694111,0.9492140266021766,0.8872093023255814,0.9002732240437158,0.7899934167215273,0.7924528301886792,0.863828559976336,0.9621166566446182,0.9590643274853802,0.9484029484029484,0.8017195056421279,0.7715813598166539,0.8885769595983457,0.9607965152457996,0.9709338280766852,0.9836065573770492,0.7827395885599597,0.6065162907268171,0.8609185559972622,0.9400705052878966,0.9465465465465465,0.94578706727629,0.8513513513513513,0.7450980392156864,0.8857707019355542,0.9660194174757281,0.8665931642778391,0.8151935719503287,0.8553092182030337,0.8082474226804123,0.8622725589174683,0.8892835997631735,0.8353591160220993,0.8497483824586628,0.718865598027127,0.6760752688172043,0.7938663930176535,0.9457177322074789,0.8770491803278688,0.8957055214723926,0.78397898883782,0.7871046228710462,0.8579112091433212,0.9592326139088729,0.9480604865220249,0.9578163771712158,0.8260162601626018,0.810930576070901,0.9004112627671232
0.9730745147150909,0.8751381215469614,0.8865692414752957,0.8551959114139693,0.785663082437276,0.8751281743177187,0.9956222639149468,0.9163763066202091,0.9319092122830441,0.8544018058690744,0.823278921220724,0.9043177019815998,0.9746444032158318,0.8537634408602149,0.8165680473372781,0.873015873015873,0.814498933901919,0.8664981396662234,0.9422604422604421,0.7974947807933194,0.7692307692307693,0.7322074788902292,0.6915887850467288,0.7865564512442978,0.9686716791979949,0.8509933774834437,0.8708539167254764,0.8521536670547148,0.8249828414550446,0.8735310963833349,0.9748311847759361,0.8129994672349494,0.925033467202142,0.7596594629993452,0.9069925322471147,0.8759032228918975,0.930601454064772,0.954846478025286,0.984147114774889,0.7624541164132144,0.6035767511177347,0.8471251828791792,0.9691096305269533,0.9299883313885647,0.9319092122830441,0.8288973384030419,0.8017960230917255,0.8923401071386659,0.9753997539975401,0.8635616438356164,0.8082901554404145,0.7812911725955204,0.7988095238095239,0.8454704499357231,0.8611764705882353,0.7976999477260847,0.7644787644787645,0.6777493606138107,0.6099476439790575,0.7422104374771907,0.9397443700547778,0.8707639287765653,0.8950276243093923,0.7220744680851063,0.736778846153846,0.8328778474759375,0.9696233292831107,0.8899266177451636,0.9728363866077069,0.7757824525397639,0.7830687830687829,0.8782475138489055
