multi_veg0,multi_shadow0,multi_water0,multi_road0,multi_building0,multi_total0,multi_veg1,multi_shadow1,multi_water1,multi_road1,multi_building1,multi_total1,multi_veg2,multi_shadow2,multi_water2,multi_road2,multi_building2,multi_total2,multi_veg3,multi_shadow3,multi_water3,multi_road3,multi_building3,multi_total3,multi_veg4,multi_shadow4,multi_water4,multi_road4,multi_building4,multi_total4,multi_veg5,multi_shadow5,multi_water5,multi_road5,multi_building5,multi_total5,multi_veg6,multi_shadow6,multi_water6,multi_road6,multi_building6,multi_total6,self_veg0,self_shadow0,self_water0,self_road0,self_building0,self_total0,self_veg1,self_shadow1,self_water1,self_road1,self_building1,self_total1,self_veg2,self_shadow2,self_water2,self_road2,self_building2,self_total2,self_veg3,self_shadow3,self_water3,self_road3,self_building3,self_total3,self_veg4,self_shadow4,self_water4,self_road4,self_building4,self_total4,self_veg5,self_shadow5,self_water5,self_road5,self_building5,self_total5,self_veg6,self_shadow6,self_water6,self_road6,self_building6,self_total6
0.955076923076923,0.889273356401384,0.896271186440678,0.8973034997131383,0.8573436401967673,0.8990537211657782,0.9950124688279303,0.947103274559194,0.958594730238394,0.8621736490588949,0.8615188257817485,0.9248805896932322,0.9636363636363635,0.9427207637231504,0.9308510638297873,0.8482238966630786,0.7667682926829268,0.8904400761070613,0.8858447488584474,0.8824289405684754,0.9365079365079365,0.7372462973121229,0.5939643347050754,0.8071984515904116,0.9300254452926208,0.8864678899082569,0.9638709677419355,0.8556338028169015,0.813986013986014,0.8899968239491457,0.965558912386707,0.9605688429217841,0.9195849546044097,0.9071555292726197,0.9277955271565494,0.936132753268414,0.9537322640345467,0.9266750948166877,0.9556650246305418,0.8006775832862788,0.7403708987161198,0.875424173096835,0.9632856253889235,0.871854885898186,0.88,0.8957264957264957,0.8509447165850245,0.892362344719726,0.9918902058640051,0.9346485819975339,0.9415501905972046,0.8268864933417882,0.83128078817734,0.9052512519955743,0.9572031344183242,0.9394299287410927,0.9279038718291055,0.8372591006423983,0.7389620449264135,0.8801516161114668,0.9421487603305785,0.7913279132791328,0.8751445086705203,0.7312186978297163,0.6544943820224719,0.798866852426484,0.9380530973451328,0.8854524627720505,0.9501618122977346,0.884685784014643,0.8561827956989247,0.9029071904256971,0.9650180940892642,0.9578742709008424,0.9404761904761905,0.9235400361228175,0.944649446494465,0.946311607616716,0.9495694956949571,0.9132075471698113,0.9544334975369457,0.8151498021481062,0.7476635514018691,0.8760047787903379
0.9444798978940651,0.9220023282887078,0.9631067961165048,0.8970850684116598,0.8650100738750839,0.9183368329172042,0.9874213836477987,0.9162790697674419,0.9391534391534392,0.8826347305389222,0.870026525198939,0.9191030296613083,0.9618033813400125,0.9217391304347826,0.9385327164573696,0.8992339422510313,0.8569482288828337,0.9156514798732059,0.9311897106109325,0.8655367231638419,0.9397749834546657,0.7556644213104714,0.7433050293925539,0.8470941735864931,0.9270497094899935,0.8764044943820225,0.9450980392156862,0.8886091881686596,0.8659793814432989,0.9006281625399322,0.9759704251386321,0.9028840494408475,0.9168356997971603,0.8772136953955135,0.9262458471760798,0.9198299433896467,0.9605015673981191,0.9112567004169148,0.9569019362898188,0.8467874794069192,0.7300613496932514,0.8811018066410046,0.96375,0.9190140845070423,0.9362549800796812,0.8978145304193738,0.8697394789579159,0.9173146147928025,0.9838909541511772,0.9416014449127031,0.9437621202327084,0.8133086876155268,0.7935691318327974,0.8952264677489826,0.9671532846715328,0.9299587992937023,0.9365079365079365,0.799797263051191,0.621160409556314,0.8509155386161353,0.8638814016172507,0.9011663597298957,0.9529780564263324,0.7147727272727272,0.587467362924282,0.8040531815940977,0.8845897264843229,0.8383233532934132,0.9534883720930232,0.8559622195985832,0.8129395218002814,0.8690606386539248,0.9758812615955472,0.9622166246851385,0.872628726287263,0.9032258064516129,0.8520286396181385,0.91319621172754,0.9636591478696742,0.926037282020445,0.9830295411690761,0.8160185722576901,0.7484232655921513,0.8874335617818074
0.8788075178224238,0.9485645933014355,0.9855072463768116,0.7827547592385219,0.7237960339943343,0.8638860301467055,0.9899497487437187,0.9135654261704683,0.9269882659713168,0.7936344969199178,0.6904761904761905,0.8629228256563224,0.9736034376918354,0.93679858239811,0.9272848565710473,0.8708946772366931,0.8096249115357395,0.903641293086685,0.9431524547803617,0.8769143505388542,0.9448818897637795,0.8028477546549835,0.7393577296489918,0.8614308358773941,0.9767156862745098,0.9409499358151476,0.9749058971141782,0.8467336683417085,0.8571428571428571,0.9192896089376802,0.9672867222578576,0.9483173076923077,0.9708978328173374,0.9192546583850932,0.9291237113402062,0.9469760464985605,0.930111038536904,0.9199762892708951,0.961755485893417,0.8597491448118586,0.8178646196789952,0.897891315638414,0.9550561797752809,0.945736434108527,0.9854889589905362,0.8663101604278074,0.8011011699931176,0.9107385806590539,0.995627732667083,0.9324590163934426,0.9468599033816426,0.7956767884714361,0.7027450980392157,0.8746737077905641,0.9718137254901961,0.9257744009351256,0.9185185185185185,0.8642533936651584,0.8062678062678063,0.897325568975361,0.9405684754521965,0.8612652608213096,0.9315614617940199,0.812981298129813,0.7400150715900528,0.8572783135574783,0.9827373612823674,0.884185773074662,0.8973121984838043,0.8503443957420164,0.8655616942909761,0.8960282845747652,0.9632020658489348,0.9439809296781884,0.9535452322738386,0.906519065190652,0.9093315684976836,0.9353157722978594,0.9363395225464191,0.9243697478991597,0.9530773918342474,0.8593023255813954,0.8300341296928327,0.900624623510811
0.9636591478696742,0.9500901984365605,0.9651162790697675,0.8109684947491249,0.7762001352265044,0.8932068510703264,0.9905956112852665,0.9260792430514488,0.9354624085163007,0.8317601332593005,0.7943262411347518,0.8956447274494137,0.9559193954659949,0.8522666666666666,0.8750000000000001,0.8395657418576598,0.8192439862542955,0.8683991580489233,0.9564668769716088,0.8721461187214612,0.9197860962566845,0.7869822485207102,0.7569397427217331,0.8584642166384395,0.9852034525277436,0.8738081884464386,0.8587731811697574,0.8887537993920972,0.8888888888888888,0.8990855020849852,0.97625,0.9200710479573713,0.9730407523510972,0.8867684478371501,0.9248704663212435,0.9362001428933725,0.947565543071161,0.9452554744525548,0.9431309904153354,0.8286026200873362,0.7693441414885778,0.8867797539029931,0.8411338167435728,0.8803088803088803,0.9836272040302266,0.8136608747753146,0.7020523708421798,0.8441566293400348,0.986232790988736,0.9158328428487345,0.9256089532587228,0.7792746113989638,0.6602870813397129,0.8534472559669739,0.9722050648548487,0.8772903942254304,0.9014276002719238,0.886499402628435,0.8055749128919861,0.8885994749745247,0.9337620578778134,0.8652561247216036,0.9312875250166779,0.8004587155963304,0.7553342816500711,0.8572197409724993,0.9673366834170855,0.9565756823821341,0.9750160153747598,0.8444157520981278,0.8446026097271648,0.9175893485998542,0.9644932214331827,0.9372037914691942,0.9536178107606679,0.8834053053670574,0.8826229508196721,0.9242686159699549,0.9046321525885558,0.8830734966592427,0.9721166032953105,0.8289399887829499,0.7563636363636363,0.8690251755379391
0.9625000000000001,0.9594594594594595,0.9815873015873016,0.8479709267110842,0.815006468305304,0.9133048312126298,0.9598080383923215,0.949194547707559,0.9580152671755726,0.8122215149586249,0.7880710659898478,0.893462086844785,0.9636363636363635,0.96,0.9549902152641878,0.8515185601799776,0.7890568754499642,0.9038404029060986,0.9560505719446116,0.8910505836575876,0.9446808510638298,0.778675282714055,0.6687258687258688,0.8478366316211907,0.9806371018113679,0.9355246523388118,0.9665012406947892,0.838070059484468,0.8628841607565013,0.9167234430171877,0.9666238767650834,0.9544072948328268,0.9450261780104713,0.9053738317757009,0.9222864482980089,0.9387435259364182,0.9183431952662721,0.9342517219787101,0.932890365448505,0.8407572383073497,0.8059490084985836,0.8864383058998841,0.9596977329974811,0.9624615384615386,0.9816339455351488,0.8535564853556485,0.8156351791530945,0.9145969763005822,0.966183574879227,0.9519112207151664,0.9603580562659847,0.8207426376440461,0.8057644110275689,0.9009919801063986,0.9659781287970839,0.9517766497461929,0.9420560747663551,0.855005753739931,0.8111498257839721,0.9051932865667071,0.9571514785757393,0.906596995427825,0.9556231003039515,0.7559322033898306,0.6785969935576236,0.850780154250994,0.9770613763174208,0.9453860640301318,0.9681846537741734,0.8477088948787063,0.8681898066783832,0.9213061591357631,0.962532299741602,0.9474954737477368,0.9638242894056848,0.9192692987625221,0.9303225806451614,0.9446887884605414,0.9161747343565525,0.9492163009404389,0.9152987524622456,0.8755656108597285,0.8408450704225352,0.8994200938083
0.971105527638191,0.9404761904761905,0.964401294498382,0.764364105874758,0.7662178702570379,0.8813129977489118,0.9937888198757764,0.9318578916715201,0.9549314173742652,0.8108791903858318,0.8225496476617553,0.9028013933938297,0.9556527170518425,0.903483723586522,0.9015047879616963,0.827033218785796,0.7930555555555555,0.8761460005882825,0.960927960927961,0.8822843822843823,0.9026063100137174,0.783517121300058,0.7331058020477816,0.8524883153147801,0.9720323182100684,0.9326047358834244,0.9567462879276953,0.8308051341890316,0.8102633355840648,0.9004903623588568,0.963275135460566,0.901510574018127,0.9242119382964453,0.8534278959810874,0.9260493004663558,0.9136949688445163,0.9268585131894485,0.939655172413793,0.912442396313364,0.8278595696489239,0.7870695713281799,0.878777044578742,0.9729048519218652,0.9511754068716094,0.9724535554131966,0.6947890818858561,0.6843769765970905,0.8551399745379236,0.9738283627510651,0.938851142680667,0.9448717948717948,0.8218649517684887,0.8207024029574862,0.9000237310059004,0.9572755417956657,0.9179190751445088,0.9400131839156228,0.8646748681898068,0.8008385744234802,0.8961442486938168,0.9595092024539877,0.886259040105194,0.9417417417417417,0.7880831928049467,0.7217081850533807,0.8594602724318502,0.9749058971141782,0.9246290801186943,0.9760101010101009,0.8256513026052102,0.85,0.9102392761696367,0.960619754680439,0.9419509275882706,0.9433465085638999,0.9091988130563798,0.8941027266962587,0.9298437461170497,0.927536231884058,0.9239904988123515,0.9157894736842105,0.8643570170287728,0.8058455114822547,0.8875037465783295
0.9679043423536816,0.9558912386706949,0.9835443037974684,0.8445297504798465,0.8344699318040917,0.9172679134211565,0.9905719673161534,0.9252217997465145,0.9320987654320988,0.8739304050199658,0.8573388203017833,0.9158323515633032,0.9742647058823529,0.9387997623291742,0.9229738780977896,0.8441019561351512,0.8186046511627908,0.8997489907214518,0.9621822690638561,0.9365671641791046,0.9765970904490828,0.7054054054054054,0.7473806752037252,0.8656265208602347,0.970074812967581,0.915576694411415,0.9503916449086162,0.8339529120198265,0.8316326530612245,0.9003257434737327,0.9608669476219146,0.9473015873015873,0.9461684610512983,0.9153754469606674,0.9223623092236231,0.9384149504318182,0.9274486094316808,0.9436274509803921,0.9181401440733465,0.853960396039604,0.8402291534054742,0.8966811507860996,0.9704216488357458,0.9557843731072077,0.9841671944268524,0.8427672955974843,0.829666876178504,0.9165614776291588,0.9975,0.917910447761194,0.9248262792166773,0.8874783612233123,0.8753387533875339,0.9206107683177435,0.9742331288343559,0.9456716417910448,0.9307589880159787,0.8600118133490845,0.836,0.9093351143980929,0.9542892924232937,0.9186893203883496,0.9606705351386202,0.6954177897574123,0.7441860465116279,0.8546505968438608,0.9774153074027603,0.9205776173285198,0.9544863459037711,0.825,0.838107098381071,0.9031172738032244,0.9631864815932408,0.9539641943734015,0.9597989949748743,0.9136390708755212,0.9283819628647215,0.9437941409363519,0.9274486094316808,0.9254996971532404,0.9285714285714286,0.8549810844892811,0.8428303068252975,0.8958662252941856
0.9726027397260273,0.9392857142857143,0.9603638726445743,0.8580024067388687,0.8274950429610046,0.9115499552712378,1.0,0.9134948096885813,0.9354624085163007,0.8495684340320592,0.8552887735236858,0.9107628851521254,0.9789864029666255,0.917824074074074,0.9132791327913279,0.8640376692171865,0.8221771467207571,0.8992608851539943,0.9504702194357367,0.8496949528563505,0.8764044943820225,0.7066756574511126,0.7362831858407081,0.8239057019931861,0.9671011793916822,0.8923792902850495,0.9174560216508796,0.8126115407495538,0.7915287888815354,0.8762153641917401,0.9784083898827883,0.934795856185253,0.9433465085638999,0.8525943396226416,0.9225721784776902,0.9263434545464546,0.9530456852791879,0.922347362181387,0.9070385126162018,0.8492377188029361,0.7410958904109589,0.8745530338581343,0.9621212121212122,0.9444776119402986,0.9737683941138836,0.8422360248447205,0.8214285714285714,0.9088063628897374,0.962772785622593,0.9454545454545454,0.9579524680073127,0.8786264061574895,0.8688200395517468,0.9227252489587375,0.963239875389408,0.9087779690189329,0.9144781144781146,0.8594229588704728,0.8309492847854356,0.8953736405084728,0.9507987220447285,0.8913681738109219,0.9505208333333333,0.6834581347855684,0.7446438911407064,0.8441579510230517,0.9556840077071291,0.8831615120274915,0.9407114624505929,0.790909090909091,0.8102501525320317,0.8761432451252672,0.9683313032886723,0.9593908629441624,0.9783549783549783,0.8398169336384439,0.8186309103740296,0.9129049977200573,0.920245398773006,0.9205414949970571,0.9347536617842875,0.8557575757575758,0.8255431204739961,0.8913682503571845
0.8797583081570998,0.8919902912621358,0.9828788839568802,0.8913681738109219,0.7395906845448129,0.8771172683463702,0.9925558312655086,0.9508982035928143,0.9542483660130718,0.8869764773379231,0.8622837370242216,0.9293925230467078,0.9533492822966507,0.9440769693325315,0.9366754617414247,0.7851037851037852,0.7346128391793513,0.8707636675307486,0.9578313253012049,0.8772136953955135,0.9096989966555183,0.8021778584392014,0.7783711615487315,0.865058607468034,0.9655172413793104,0.939877300613497,0.9594423320659062,0.8591800356506241,0.8336700336700336,0.9115373886758742,0.9470284237726099,0.9306811332127788,0.9615626969124135,0.8945868945868946,0.895933838731909,0.9259585974433212,0.9222488038277512,0.9476961394769614,0.9149214659685865,0.8554846198491004,0.8212100611828689,0.8923122180610538,0.8976377952755906,0.9075425790754257,0.9841671944268524,0.8806333739342266,0.7945375543140906,0.8929036994052372,0.9858287122612446,0.9573060733613951,0.9664082687338501,0.8863109048723897,0.8529819694868239,0.9297671857431407,0.9567827130852341,0.9352692075015125,0.9258043335521996,0.7692307692307694,0.7219641672196416,0.8618102381178715,0.9590361445783133,0.886646884272997,0.918774966711052,0.8048192771084337,0.7782987273945077,0.8695152000130607,0.968421052631579,0.9135499693439607,0.9353612167300381,0.886687306501548,0.8802049967969251,0.9168449084008102,0.9617627997407647,0.9424591156874621,0.9709962168978562,0.9104477611940298,0.9161028416779431,0.9403537470396113,0.923076923076923,0.9511889862327909,0.9149214659685865,0.8350877192982457,0.8016139878950909,0.8851778164943274
0.9544603867747973,0.9214659685863875,0.9542483660130718,0.8307692307692308,0.7508973438621681,0.8823682592011312,0.9825870646766169,0.9241622574955908,0.9509483322432962,0.8208286674132138,0.757267441860465,0.8871587527378365,0.9497005988023951,0.9124212936462506,0.9146341463414636,0.8676814988290398,0.7891350964974982,0.8867145268233294,0.9599507085643869,0.8737083811710677,0.9081081081081082,0.7565588773642465,0.7387862796833773,0.8474224709782372,0.9408020369191598,0.9051178838412882,0.960619754680439,0.8104956268221575,0.7685834502103788,0.8771237504946846,0.9597523219814241,0.8908045977011495,0.9657360406091371,0.7981492192018509,0.8044776119402984,0.883783958286772,0.927797833935018,0.9480122324159022,0.9116094986807387,0.8121420389461625,0.7661346287300486,0.873139246541574,0.8248222365869425,0.8653957250144425,0.9816571790006325,0.8826466916354557,0.7589343729694606,0.8626912410413867,0.979746835443038,0.8969072164948453,0.9645846748229234,0.8602409638554217,0.8473648186173854,0.9097689018467228,0.9682539682539683,0.9143855562026791,0.913596784996651,0.7730978260869567,0.7749999999999999,0.8688668271080511,0.9613059250302298,0.8834212067955476,0.9132791327913279,0.7613143211407315,0.7496774193548387,0.8537996010225352,0.9596523898199877,0.908433734939759,0.944233206590621,0.8576687116564417,0.8389217619986852,0.9017819610010988,0.9459815546772068,0.9350029815146094,0.9711417816813049,0.9097303634232122,0.9289036544850499,0.9381520671562766,0.9266826923076923,0.9345454545454546,0.9067909454061251,0.8265765765765766,0.7642045454545454,0.8717600428580787
