17co_veg,17co_shadow,17co_water,17co_road,17co_building,17co_total,19co_veg,19co_shadow,19co_water,19co_road,19co_building,19co_total,17se_veg,17se_shadow,17se_water,17se_road,17se_building,17se_total,19se_veg,19se_shadow,19se_water,19se_road,19se_building,19se_total,coPDC,sePDC
0.9719512195121951,0.32826747720364746,0.6606720302886891,0.7885032537960954,0.7655367231638418,0.7029861407928938,0.8760445682451253,0.7236704900938478,0.7475862068965519,0.7366143861546781,0.6369710467706013,0.7441773396321608,0.9585087191822008,0.6588407923697726,0.7946949602122017,0.5212510024057739,0.6720955483170468,0.7210782044973991,0.8669467787114846,0.7436159346271705,0.7226890756302521,0.654398563734291,0.2841225626740947,0.6543545830754586,0.4554571686684989,0.5238256785963414
0.9671011793916822,0.9072164948453609,0.9047619047619048,0.7634252539912917,0.8033426183844011,0.8691694902749281,0.8629655657062544,0.736741519350215,0.7867370007535794,0.7006369426751592,0.6893509766855703,0.7552864010341557,0.9673041332510796,0.5866851595006934,0.79375,0.4217252396166134,0.5541076487252125,0.6647144362187198,0.9071476285905143,0.671875,0.5728813559322034,0.634974533106961,0.5028985507246377,0.6579554136708632,0.34789569380543794,0.519423045402393
0.9527794381350866,0.9013271783035199,0.876577840112202,0.7180433779418552,0.40159840159840154,0.770065247218213,0.9411764705882354,0.7920685959271168,0.7744360902255639,0.7066666666666667,0.35149023638232274,0.7131676119579811,0.955944477972239,0.877310924369748,0.8104755341144039,0.6869443144595226,0.3463917525773196,0.7354134006986466,0.8633879781420766,0.7884416924664603,0.7587276958882854,0.6933744221879814,0.4698897370653096,0.7147643051500226,0.23240566738963875,0.3006178933686052
0.9701765063907486,0.8868980963045912,0.8540772532188841,0.7666015624999999,0.5564444444444444,0.8068395725717336,0.8887362637362637,0.7929606625258799,0.7720644666155027,0.6683608640406606,0.3122362869198312,0.6868717087676275,0.9742962056303549,0.8014148559878725,0.8366013071895424,0.6723790322580646,0.4405458089668616,0.7450474420065392,0.8392973324658426,0.7057115198451113,0.5912596401028277,0.34831460674157305,0.4905869324473976,0.5950340063205505,0.28329324586514604,0.4610643318098825
0.9629629629629629,0.6116642958748222,0.18815331010452963,0.7578319244157137,0.5253456221198157,0.6091916230955688,0.3801820020222446,0.6396728016359918,0.8509447165850245,0.6737720111214087,0.35750766087844743,0.5804158384486234,0.9648910411622277,0.428798305982001,0.10412926391382406,0.5277618775042932,0.463016330451489,0.49771936380276693,0.8298636037329505,0.6564102564102564,0.8203627852545349,0.6855317206754906,0.315126050420168,0.66145888329868,0.5753765109036643,0.5234978634840648
0.9668304668304667,0.9228855721393036,0.9042821158690176,0.7117360735532721,0.5847776940467219,0.8181023844877564,0.7770320656226696,0.759493670886076,0.880335899230231,0.7288683602771363,0.4154302670623145,0.7122320526156855,0.9663196570728719,0.2849254555494202,0.02469135802469136,0.7323340471092078,0.6520325203252033,0.5320606076162789,0.8011011699931176,0.7031390134529149,0.7987987987987988,0.6317443687794657,0.466542750929368,0.680265220390733,0.3325913022264745,0.5526657848694266
0.9732087227414329,0.7823343848580442,0.8028555738605163,0.6121635094715853,0.29094608341810785,0.6923016548699372,0.9184605348988911,0.8671611598111936,0.9291338582677164,0.6683751922091234,0.5050651230101303,0.7776391736394109,0.96625,0.5341506129597198,0.6987732848705134,0.619811320754717,0.22625400213447175,0.6090478441438844,0.7767741935483871,0.8612377850162867,0.9192546583850932,0.6481113320079522,0.36349574632637277,0.7137747430568183,0.4758426944877508,0.4796849925479239
0.9225721784776902,0.8996923076923077,0.9064290260980269,0.7161410018552876,0.3274021352313167,0.7544473298709258,0.9095607235142118,0.8712394705174489,0.9087193460490463,0.6518595041322313,0.4718614718614719,0.7626481032148821,0.946153846153846,0.6824644549763034,0.8123997862105827,0.7289807421324566,0.2741433021806854,0.6888284263307747,0.9341085271317829,0.8564535585042219,0.8977119784656796,0.6457831325301205,0.3909164639091646,0.744994732108194,0.3862119439054978,0.43177824451195573
0.9522673031026254,0.5341506129597198,0.7598602096854719,0.31485587583148555,0.492880613362541,0.6108029229883687,0.9469290399522958,0.743427970557308,0.6564268391269199,0.6940397350993378,0.23068552774755172,0.6543018224966827,0.9620253164556962,0.7182890855457227,0.8262757871878392,0.24205748865355523,0.4371224601867106,0.6371540276059049,0.9452796151533374,0.730064388311045,0.5726950354609929,0.6987704918032788,0.518578352180937,0.6930775765819183,0.47710058968602176,0.5301456490167452
0.9705521472392639,0.8557046979865772,0.9154098360655737,0.2516459400146306,0.442603550295858,0.6871832343203808,0.9589209074187616,0.7918725974739154,0.7641791044776118,0.7225738396624473,0.6036585365853658,0.7682409971236205,0.9671419714817111,0.8811940298507464,0.9167717528373266,0.1780929866036249,0.414647280560043,0.6715696042666904,0.9567367119901112,0.797638217928073,0.7665399239543726,0.6776859504132232,0.5730741540676746,0.754334991670691,0.4507305321659049,0.531365426178705
