17co_veg,17co_shadow,17co_water,17co_road,17co_building,17co_total,19co_veg,19co_shadow,19co_water,19co_road,19co_building,19co_total,17se_veg,17se_shadow,17se_water,17se_road,17se_building,17se_total,19se_veg,19se_shadow,19se_water,19se_road,19se_building,19se_total,coPDC,sePDC
0.9730722154222766,0.9483627204030227,0.9518922386144965,0.7139451728247915,0.673588578844906,0.8521721852218987,0.8921885087153002,0.8470066518847007,0.9055330634278002,0.6065747613997878,0.38154808444096944,0.7265702139737117,0.9620253164556962,0.941682013505218,0.9434210526315789,0.760530871321408,0.7004797806716929,0.8616278069171188,0.8941485864562787,0.8362021099389227,0.903010033444816,0.628415300546448,0.467110125646711,0.7457772312066353,0.4399355042825614,0.41397330975097485
0.9757914338919925,0.9445114595898673,0.9333333333333333,0.7569124423963133,0.6983277591973245,0.8617752856817662,0.921139827700464,0.8436807095343681,0.8988300068823124,0.6333887964503605,0.5115303983228511,0.7617139477780712,0.9778051787916153,0.9206534422403733,0.9110658520027155,0.7633851468048359,0.7015130674002751,0.8548845374479631,0.8034934497816594,0.776842105263158,0.9140148950575491,0.6083231334149327,0.5585139318885448,0.7322375030811689,0.38142431854480585,0.3952039886713196
0.9645042839657283,0.8948571428571428,0.928052805280528,0.8717366628830874,0.7766990291262136,0.88716998482254,0.8851473241130488,0.8348673524634542,0.8603988603988605,0.7421602787456446,0.6260997067448681,0.7897347044931753,0.9648058252427185,0.9043173862310384,0.9243918474687705,0.8409212640599892,0.7104,0.8689672646005034,0.8383961117861483,0.8610323312535451,0.8932968536251711,0.5824706694271911,0.544047619047619,0.743848717027935,0.3639700697178884,0.42412414282065847
0.9676632092739476,0.9127671865973426,0.9262734584450403,0.8285559762033533,0.709076803723817,0.8688673268487002,0.86139896373057,0.7973455844818785,0.8023952095808384,0.740218088518281,0.6803995006242197,0.7763514693871575,0.9651307596513076,0.8661588683351469,0.9240080699394754,0.8438864628820961,0.6790622473726758,0.8556492816361403,0.7955338450802512,0.8197242841993638,0.8217967599410898,0.42257398485891257,0.42780748663101603,0.6574872721421265,0.3735033905993299,0.4708301727128225
0.9596628537025886,0.8651059085841695,0.8298027757487217,0.8266527850078085,0.7171314741035857,0.8396711594293748,0.903846153846154,0.7525987525987526,0.8626739261947974,0.7777176852352623,0.662004662004662,0.7917682359759256,0.9671532846715328,0.8949771689497716,0.8716502115655853,0.8391061452513966,0.7836676217765043,0.8713108864429583,0.8997747747747749,0.8575233022636485,0.929192546583851,0.7640449438202247,0.5545927209705372,0.8010256576826071,0.2713889831251453,0.26897611142664374
0.9701037217815742,0.9079401611047181,0.888888888888889,0.7592997811816193,0.6656826568265684,0.8383830419566739,0.9541062801932368,0.8805111821086261,0.9231738035264484,0.7298728813559322,0.6216423637759017,0.821861302192029,0.9514195583596214,0.8520518358531316,0.8323615160349854,0.7735742518351214,0.7140845070422535,0.8246983338250227,0.9276895943562611,0.8599629858112275,0.8961538461538462,0.7832783278327833,0.6707692307692308,0.8275707969846697,0.3110317408888364,0.38562111434267354
0.9779411764705883,0.8700564971751412,0.8394886363636364,0.8367989918084435,0.8334373050530256,0.871544521374167,0.8847314423657213,0.8133405056481978,0.8309455587392549,0.7786697247706422,0.6666666666666666,0.7948707796380966,0.9742331288343559,0.8779931584948687,0.853809196980096,0.8140643623361145,0.7656988521269412,0.8571597397544751,0.8761792452830188,0.8105540897097626,0.8047690014903129,0.8036425725668753,0.6854961832061068,0.7961282184512154,0.3462185002077433,0.404058808506421
0.9791271347248577,0.853146853146853,0.8518253400143164,0.8157377049180328,0.8046398046398046,0.8608953674887728,0.948849104859335,0.8004190675746464,0.7795575896262396,0.7402439024390244,0.7309644670050761,0.8000068263008643,0.9798994974874371,0.8862876254180603,0.8989690721649485,0.836852207293666,0.8157894736842106,0.8835595752096647,0.891290527654164,0.7728847105393369,0.7786259541984732,0.7086433886662851,0.593031875463306,0.748895291304313,0.3333498511490682,0.353117864780078
0.9619335347432024,0.9359605911330049,0.9298360655737704,0.6190231362467866,0.38848920863309355,0.7670485072659715,0.92041949413942,0.8478857770455793,0.8884268884268884,0.7450365726227796,0.5911740216486262,0.7985885507766587,0.9695493300852619,0.9494066208619614,0.9465550547327753,0.4781405644714997,0.3178239083750895,0.7322950957053176,0.8946107784431137,0.8451012588943624,0.8914996544574982,0.7739837398373983,0.6127167630057804,0.8035824389276306,0.3320805205399039,0.34377894588382385
0.9618874773139746,0.9162790697674419,0.89426399447132,0.34578847371754273,0.34353529044347286,0.6923508611427504,0.8530688158710478,0.8221386351423966,0.8139362490733877,0.6993865030674847,0.5438165438165438,0.7464693493941721,0.9700671960904093,0.9131944444444444,0.8934993084370677,0.34987593052109184,0.3272035510462904,0.6907680861078607,0.8559113300492611,0.7719298245614035,0.8447653429602888,0.807360552041403,0.6507557677008751,0.7861445634626464,0.33553401462970234,0.3857926455060741
0.9753997539975401,0.9239835002946375,0.9115462525320729,0.781094527363184,0.6155143338954469,0.8415076736165763,0.893587994542974,0.6700879765395895,0.821889519876097,0.6509316770186336,0.6198398028342575,0.7312673941623103,0.9770897832817338,0.9349253731343284,0.9249169435215946,0.8319738988580749,0.7584187408491947,0.8854649479289853,0.8663532572196104,0.6610169491525423,0.8215593929879643,0.646477132262052,0.598978288633461,0.718877004051126,0.42128053731183984,0.3789542697918374
