17co_veg,17co_shadow,17co_water,17co_road,17co_building,17co_total,19co_veg,19co_shadow,19co_water,19co_road,19co_building,19co_total,17se_veg,17se_shadow,17se_water,17se_road,17se_building,17se_total,19se_veg,19se_shadow,19se_water,19se_road,19se_building,19se_total,coPDC,sePDC
0.9271523178807946,0.8633377135348225,0.8638838475499092,0.6811594202898552,0.5162337662337664,0.7703534130978295,0.7798933739527799,0.7931951089845827,0.8200654307524536,0.6695511087074094,0.553873552983081,0.7233157150760612,0.9269183922046286,0.8333333333333333,0.820185614849188,0.5790452572845629,0.5710643722115999,0.7461093939766625,0.9142471303173532,0.8828428650749583,0.7511357900050479,0.5691699604743083,0.3436853002070393,0.6922162092157415,0.5142792755879702,0.6037654675079899
0.9303178484107579,0.93341478313989,0.9128137384412153,0.6719908727895036,0.6054794520547946,0.8108033389672322,0.7448275862068966,0.8142857142857143,0.9637305699481865,0.5765765765765766,0.5163826998689385,0.7231606293772624,0.9330085261875761,0.9352869352869353,0.9136924075275794,0.608352144469526,0.501776830135039,0.7784233687213311,0.8259286234522943,0.8309785452642595,0.8444948921679911,0.7013850415512465,0.5970409051348999,0.7599656015141382,0.43443005818241415,0.5548266819634516
0.8985507246376812,0.8832214765100671,0.8816530995616783,0.6733893557422969,0.5801853171774768,0.7833999947258401,0.9309462915601024,0.9198606271777002,0.9477707006369427,0.6267281105990784,0.5553977272727272,0.7961406914493102,0.9042056074766356,0.7115987460815048,0.7964305633017289,0.7510862818125389,0.7649253731343284,0.7856493143613472,0.9592760180995475,0.928150765606596,0.9576547231270358,0.6624271330153682,0.5401350337584396,0.8095287347213974,0.3396746701630747,0.4077603867901336
0.9139150943396226,0.930379746835443,0.9080310880829017,0.8210880538418397,0.7630637079455977,0.867295538209081,0.8745852687458527,0.9245283018867924,0.9637305699481865,0.5562700964630226,0.4614275414563807,0.756108355700047,0.9273060476481368,0.9170199878861296,0.9045161290322581,0.861111111111111,0.8273572377158034,0.8874621026786877,0.9106666666666667,0.9009009009009009,0.964401294498382,0.7608951707891638,0.7143821742066173,0.8502492414123461,0.31829058428255347,0.39002294517741537
0.9128386336866902,0.7530077848549187,0.7050147492625369,0.5741974560872198,0.6594684385382059,0.7209054124859144,0.9465744814582024,0.8537074148296593,0.9637305699481865,0.48510131108462456,0.6,0.7698227554641346,0.9192399049881235,0.8057803468208093,0.8571428571428571,0.5214152700186221,0.6210526315789474,0.7449262021098718,0.7887473460721869,0.7174231332357248,0.9603638726445743,0.4264832330180567,0.6923828125,0.7170800794941086,0.3541178398754405,0.4478980578546259
0.9207861822513401,0.9211822660098523,0.9261744966442953,0.7102803738317757,0.717852684144819,0.8392552005764163,0.7981888745148771,0.9255319148936171,0.9630589760207388,0.5159275452841974,0.5451174289245982,0.7495649479276056,0.9313069908814591,0.8623853211009174,0.9227748691099477,0.5433224755700327,0.6576227390180878,0.7834824791360888,0.8226691042047533,0.917824074074074,0.9637305699481865,0.4808144087705559,0.6,0.7570076313995139,0.3253257395722363,0.42271162828812586
0.9185008923259963,0.8875420875420875,0.8711656441717791,0.6944444444444444,0.308641975308642,0.7360590087585899,0.9661774090619016,0.928654970760234,0.9657401422107305,0.34134217067108535,0.5931945149822244,0.7590218415372351,0.9232613908872902,0.9152542372881356,0.9155844155844156,0.3732433951658235,0.2352112676056338,0.6725109413062599,0.8339140534262487,0.9074389551391255,0.9601029601029601,0.07611798287345385,0.4205020920502092,0.6396152087183995,0.5790133573711382,0.5129599278865853
0.9302045728038508,0.944233206590621,0.9184605348988911,0.32916392363396973,0.3957845433255269,0.7035693562505719,0.9687699171446782,0.9404129793510325,0.9637305699481865,0.44349680170575695,0.5602240896358543,0.7753268715571017,0.9236453201970444,0.9417475728155339,0.9209666884389288,0.32595870206489674,0.49212384573601303,0.7208884258504834,0.86765655261459,0.8874098724348308,0.964401294498382,0.29440221147201107,0.35748792270531393,0.6742715707450255,0.547967712857494,0.4847209702532164
0.9186943620178042,0.8432055749128919,0.9114249037227214,0.6951476793248945,0.5671641791044776,0.787127339816558,0.9555837563451777,0.9440389294403893,0.9664082687338501,0.22990844354018308,0.6509559804357492,0.7493790756990698,0.9267110841913992,0.9301143583227447,0.9093247588424438,0.7564414195430238,0.5898538263112639,0.8224890894421752,0.7084265473527218,0.8093126385809314,0.9670755326016786,0.2491289198606272,0.5560704355885079,0.6580028147968933,0.5313119724657871,0.5692288781447186
0.9201430274135876,0.907682375726275,0.9294117647058825,0.7063129002744739,0.4276253547776726,0.7782350845795782,0.9516819571865445,0.9273947528981086,0.9637305699481865,0.6662020905923345,0.7166571265025758,0.8451332994255499,0.9291819291819293,0.9324921135646687,0.9155383623468729,0.8065843621399176,0.7269890795631825,0.8621571693593143,0.9610223642172523,0.9440096327513545,0.964401294498382,0.5637393767705383,0.6494221243808477,0.816518958523675,0.38717938211915104,0.4634147340817832
