17co_veg,17co_shadow,17co_water,17co_road,17co_building,17co_total,19co_veg,19co_shadow,19co_water,19co_road,19co_building,19co_total,17se_veg,17se_shadow,17se_water,17se_road,17se_building,17se_total,19se_veg,19se_shadow,19se_water,19se_road,19se_building,19se_total,coPDC,sePDC
0.9218843172331544,0.8900321543408359,0.8922686945500634,0.6751445086705202,0.6068493150684932,0.7972357979726133,0.9551856594110115,0.9182968929804373,0.9603638726445743,0.7790697674418605,0.6776989755713161,0.85812303360984,0.9008168028004668,0.8853299167200513,0.926412614980289,0.7013142174432497,0.671026814911707,0.8169800733711527,0.9401159047005795,0.9122203098106711,0.9603638726445743,0.7978494623655914,0.7233716475095786,0.8667842394061991,0.4672785380644104,0.44623043513890026
0.9273273273273273,0.9331667707682698,0.9094488188976378,0.6855203619909501,0.6033287101248265,0.8117583978218023,0.8589420654911839,0.8714596949891068,0.9596879063719116,0.7988603988603988,0.6640685892439595,0.8306037309913122,0.9339794064203513,0.9018366054464853,0.8961538461538462,0.6783493499152063,0.585704371963914,0.7992047159799607,0.7917705735660848,0.8429926238145415,0.9596879063719116,0.8268424206111444,0.683191324554609,0.8208969697836582,0.4534089977874293,0.47499385397033517
0.9461684610512983,0.9242144177449169,0.9338190649666059,0.8334293948126801,0.7740112994350283,0.8823285276021059,0.8930117501546073,0.9107763615295481,0.961038961038961,0.7083094555873927,0.5991253644314869,0.8144523785483992,0.9232673267326732,0.8954854669140383,0.9520295202952029,0.8119953863898501,0.7391613361762617,0.8643878073016054,0.9390862944162438,0.9212827988338194,0.9603638726445743,0.7735655737704918,0.6354679802955665,0.8459533039921392,0.47866098500368764,0.44951241497992295
0.959901295496607,0.925903971547125,0.9478487614080834,0.8207440811724915,0.7398843930635838,0.8788565005375781,0.9117259552042162,0.8747949699289229,0.9596879063719116,0.7852956846030901,0.6591276252019386,0.8381264282620158,0.9257525083612039,0.911697247706422,0.911764705882353,0.8606130711393869,0.7342342342342343,0.86881235346472,0.8979074191502853,0.9003939223410242,0.9596879063719116,0.7777176852352623,0.6433677521842731,0.8358149370565513,0.3642792755879702,0.5026059165778907
0.918918918918919,0.922279792746114,0.9356110381077529,0.7703418391911412,0.5688729874776387,0.8232049152883132,0.844139650872818,0.8958097395243487,0.9591174561972745,0.7271794871794872,0.47761194029850745,0.7807716548144872,0.9007544979686593,0.9114249037227214,0.9363099146421537,0.7757281553398058,0.5915492957746479,0.8231533534895976,0.8656346749226006,0.899548532731377,0.9603638726445743,0.7022175290390709,0.45762711864406774,0.777078345596338,0.2935794476768008,0.31761861837253136
0.9404129793510325,0.9224293445580277,0.9049897470950102,0.7608591885441527,0.5239852398523985,0.8105352998801243,0.8408796895213455,0.8606777837547068,0.9596879063719116,0.7225234105470676,0.4046692607003891,0.757687610179084,0.939089296274394,0.9208633093525179,0.9053778080326753,0.7514231499051234,0.49624060150375937,0.8025988330136941,0.8959891230455472,0.8672086720867208,0.9596879063719116,0.7005291005291006,0.5493630573248407,0.7945555718716243,0.30626075555191346,0.36447594853724496
0.9390243902439025,0.9075738125802312,0.95125,0.7787895018746652,0.6891385767790262,0.853155256295565,0.9325551232166017,0.9014084507042254,0.9603638726445743,0.7314606741573033,0.6568914956011731,0.8365359232647757,0.9402439024390244,0.9078104993597952,0.9453860640301318,0.7591318157755427,0.6534954407294833,0.8412135444667955,0.8877352368591824,0.8776741634668129,0.9603638726445743,0.7156511350059737,0.6535488404778637,0.8189946496908814,0.3897443251659428,0.41475047119560765
0.9271844660194173,0.93,0.9570312500000001,0.7682333873581848,0.6813186813186813,0.8527535569392568,0.9048543689320389,0.8830022075055188,0.9596879063719116,0.7011207970112079,0.6604402935290193,0.8218211146699393,0.9517684887459807,0.904191616766467,0.955818294959552,0.8363424577751892,0.78842177808408,0.8873085272662538,0.8664406779661017,0.8416622830089426,0.9596879063719116,0.7058088694565896,0.6491582491582493,0.8045515971923589,0.4092559206752438,0.41114480045890356
0.9057928613224107,0.8860418071476738,0.8980612883051908,0.823271130625686,0.7671232876712328,0.8560580750144389,0.8807339449541285,0.9267139479905439,0.9591174561972745,0.7448494453248811,0.5823008849557523,0.8187431358845161,0.9213349225268176,0.897196261682243,0.897196261682243,0.8228128460686601,0.7699929228591649,0.8617066429638257,0.9152941176470588,0.924705882352941,0.9603638726445743,0.7314285714285713,0.5598591549295775,0.8183303198005445,0.3620339260837499,0.3839137916905679
0.9240884638374178,0.9319306930693069,0.9404761904761905,0.840250142126208,0.8041666666666666,0.8881824312351579,0.9384236453201971,0.9201388888888888,0.9596879063719116,0.7815856777493606,0.6077922077922078,0.8415256652245132,0.9267707082833133,0.9229805886036317,0.9404761904761905,0.8036923076923077,0.7862500000000001,0.8760339590110886,0.8976286871023713,0.9274004683840751,0.9596879063719116,0.7542553191489362,0.5956331877729257,0.8269211137560439,0.37325657625174136,0.46151356223879375
0.9229850746268656,0.9053444945267225,0.9045226130653266,0.7402218330414476,0.7075664621676891,0.8361280954856102,0.92375,0.9111747851002866,0.9596879063719116,0.7308809293320426,0.46051379638439577,0.7972014834377273,0.9213349225268176,0.9011280690112807,0.8785276073619632,0.7468430547203848,0.7279894875164258,0.8351646282273745,0.9336702463676564,0.9125214408233275,0.9596879063719116,0.715168806466952,0.4284323271665044,0.7898961454392704,0.37195771531590593,0.36283700729328855
0.93124246079614,0.9312039312039312,0.9149214659685865,0.7521564117308799,0.6924671734623359,0.8443982886323748,0.892271662763466,0.9212050984936269,0.9596879063719116,0.7536704730831973,0.5231286795626576,0.809992764054972,0.9261501210653754,0.9273743016759776,0.9356337093563372,0.8135411069317573,0.7684441197954711,0.8742286717649835,0.9305645684620377,0.8893829905503057,0.9596879063719116,0.7336377473363775,0.5334491746307559,0.8093444774702776,0.3974104728345489,0.3772392034745554
0.9219773674806433,0.9293583927414129,0.9145408163265305,0.6221349050425671,0.6678550207961972,0.81117330047747,0.9375394321766561,0.9193267556587347,0.9603638726445743,0.8217136774880256,0.7237048665620095,0.8725297209060001,0.9159763313609467,0.8982501620220349,0.9216944801026956,0.667986798679868,0.7131050767414404,0.8234025697813971,0.9565764631843926,0.9301233118027011,0.9603638726445743,0.8172757475083057,0.7542186353631694,0.8837116061006286,0.34258379087109725,0.34245267557158077
0.9224343675417661,0.9314391599752934,0.9362549800796812,0.5600991325898389,0.5526813880126183,0.7805818056398396,0.9364021804966688,0.9339622641509434,0.9596879063719116,0.7849944008958567,0.674191121143717,0.8578475746118195,0.9267707082833133,0.9013367281985996,0.93687707641196,0.5755305867665419,0.6256038647342995,0.7932237928789428,0.9511568123393317,0.9170506912442397,0.9596879063719116,0.7712276906435912,0.6767600302800909,0.855176626175833,0.3438785544538228,0.35594935671556177
0.9253187613843353,0.924422236102436,0.9367253750815394,0.8462809917355373,0.8148148148148147,0.8895124358237325,0.9322429906542056,0.9058016219588272,0.9603638726445743,0.7741251325556734,0.6587301587301587,0.8462527553086879,0.9206349206349207,0.9260172626387178,0.9227748691099477,0.8606465997770346,0.8321579689703807,0.8924463242262002,0.9306811332127788,0.9118198874296435,0.9597402597402598,0.7661161427810336,0.6566037735849056,0.8449922393497243,0.3559657461280013,0.39720560517905434
0.9339794064203513,0.9263542300669507,0.9384513567174056,0.8393726338561385,0.7726597325408618,0.8821634719203415,0.9074389551391255,0.9169269206745784,0.9596879063719116,0.7566320645905421,0.6383601756954612,0.8358092044943238,0.9145352464129757,0.8729096989966555,0.8677176148046608,0.8407341622261694,0.7821305841924399,0.8556054613265803,0.9360430364614465,0.9096651926721414,0.961038961038961,0.7752442996742671,0.6857562408223201,0.8535495461338273,0.3635950176186184,0.4718839629599279
0.88093599449415,0.8737638161721931,0.913265306122449,0.7724986025712689,0.6866077498300476,0.8254142938380219,0.9131614654002714,0.9297935103244838,0.9596879063719116,0.4882175226586103,0.5409035409035409,0.7663527891317636,0.9073842302878599,0.8983688833124216,0.8969394128669581,0.7712707182320443,0.6986399427344309,0.8345206374867429,0.964401294498382,0.9362715902322812,0.9596879063719116,0.5563380281690141,0.5332464146023467,0.7899890467747871,0.5827870195853478,0.5581947062197821
0.943298969072165,0.9358128374325134,0.9161205766710354,0.8436018957345972,0.7989789406509253,0.8875626439122473,0.9440421329822252,0.9149425287356322,0.9596879063719116,0.5220633934120571,0.5269761606022585,0.7735424244208169,0.8969072164948454,0.9236276849642006,0.9203883495145632,0.7367847411444142,0.6522988505747126,0.8260013685385472,0.8421052631578947,0.9187935034802784,0.9596879063719116,0.5386064030131827,0.5242346938775511,0.7566855539801637,0.5418298778988774,0.5700975170040155
0.9472392638036808,0.9146800501882058,0.9554551323434473,0.7304669440591771,0.475563909774436,0.8046810600337895,0.8793565683646112,0.908670520231214,0.9603638726445743,0.6890843248836007,0.4885145482388974,0.7851979668725796,0.9442743417023882,0.9188168659534298,0.9531149646756583,0.7350348027842228,0.47279549718574104,0.8048072944602881,0.9245033112582781,0.900511654349062,0.9603638726445743,0.7046153846153846,0.5394524959742351,0.8058893437683069,0.33070146685241336,0.3316274686552487
0.9495694956949571,0.937381404174573,0.93854033290653,0.7400756143667296,0.5112107623318386,0.8153555218949257,0.8630594522378089,0.8978675645342312,0.9596879063719116,0.6832101372756072,0.4701318851823119,0.7747913891203743,0.9431396786155749,0.9396984924623116,0.9341010876519513,0.7324336900884133,0.4693877551020408,0.8037521407840584,0.8656924147529577,0.8653326122228231,0.9596879063719116,0.6784922394678492,0.5495626822157434,0.783753571006257,0.3481111202163402,0.37842743587642386
0.9235364396654718,0.9367888748419722,0.9115558424790187,0.8291621327529924,0.7678703021370671,0.8737827183753044,0.9736842105263157,0.9310747663551402,0.9603638726445743,0.7826530612244897,0.6471081307627828,0.8589768083026607,0.9181494661921709,0.9374605180037904,0.9173715029277815,0.8100588550026753,0.7320754716981133,0.8630231627649063,0.9774153074027603,0.9302325581395349,0.9597402597402598,0.78125,0.6522821576763486,0.8601840565917808,0.32967303122183067,0.36292305170859623
0.9240884638374178,0.9438902743142145,0.9182472204054938,0.8403171007927519,0.7983193277310924,0.884972477416194,0.9622641509433963,0.9263157894736842,0.9596879063719116,0.7806882383153569,0.6518518518518518,0.8561615873912403,0.9303178484107579,0.9348752282410224,0.9139504563233376,0.8407428249859313,0.7971631205673759,0.883409895705685,0.9631940112289457,0.9366028708133971,0.9596879063719116,0.7876954109934443,0.6461794019933554,0.8586719202802108,0.378157010571171,0.42795624026878637
0.927797833935018,0.8883082952318746,0.8672672672672673,0.7578834847675041,0.6561762391817466,0.8194866240766822,0.9761306532663316,0.9259259259259259,0.9617131732641142,0.6217331499312242,0.6729970326409495,0.8316999870057091,0.9250149970005999,0.894087069525666,0.8698795180722892,0.7787993510005408,0.6863813229571986,0.8308324517112589,0.9829222011385199,0.9302325581395349,0.9617131732641142,0.6343490304709142,0.6977829638273046,0.8413999853680776,0.42879619765631405,0.43597885765795297
0.9301204819277108,0.9018087855297158,0.9209183673469388,0.7705761316872427,0.6375000000000001,0.8321847532983216,0.9748427672955976,0.9384615384615385,0.9596879063719116,0.616846105129829,0.6238303181534622,0.8227337270824677,0.932285368802902,0.9081632653061226,0.8984423676012461,0.7644584647739221,0.6514555468135327,0.8309610026595451,0.9572225666460012,0.9130434782608695,0.9596879063719116,0.5881533101045296,0.6110444177671068,0.8058303358300838,0.38207817749733675,0.414738179136278
0.928975487115022,0.929595015576324,0.9282296650717704,0.8466819221967964,0.7890173410404624,0.884499886200075,0.9297439264609324,0.8969907407407407,0.9542820347714102,0.7803180914512922,0.6283783783783784,0.8379426343605507,0.9541511771995044,0.9201520912547528,0.9376890502117363,0.8399098083427283,0.777697320782042,0.8859198895581527,0.8869565217391304,0.8825503355704697,0.9603638726445743,0.7657920310981534,0.5696428571428571,0.8130611236390369,0.44194870113906415,0.4093050889125625
0.9404466501240695,0.9103857566765579,0.9519538757206919,0.8550228310502282,0.7827338129496403,0.8881085853042375,0.8140947752126367,0.9221767115272089,0.9596879063719116,0.7571189279731994,0.6382978723404256,0.8182752386850763,0.9498714652956298,0.9075108628181254,0.9100529100529101,0.8237934904601572,0.7333333333333333,0.8649124123920311,0.8468085106382979,0.8320332813312533,0.9596879063719116,0.7666833918715504,0.5845070422535211,0.7979440264933069,0.36578710153241006,0.45949766450872737
0.9062303335431088,0.9015795868772782,0.9397443700547778,0.8173618940248027,0.7462908011869437,0.8622413971373822,0.9060489060489062,0.888888888888889,0.9597402597402598,0.7289293849658314,0.6266666666666667,0.8220548212621107,0.9446540880503145,0.9185548071034905,0.803941908713693,0.7709090909090909,0.6071726438698916,0.809046507729296,0.9170418006430868,0.9060022650056626,0.9603638726445743,0.6577017114914425,0.6236702127659575,0.8129559725101446,0.4170449889371466,0.4953863803982627
0.9496774193548387,0.9106933019976498,0.9691119691119691,0.8172678888231815,0.7890884896872921,0.8871678137949863,0.8143866409762364,0.8333333333333333,0.9596879063719116,0.7802003535651149,0.6024844720496895,0.7980185412592571,0.9121621621621622,0.9028177113283496,0.7965056526207606,0.7621550591327201,0.6443259710586444,0.8035933112605274,0.8725017229496899,0.8175779253960143,0.9596879063719116,0.7515997673065737,0.60374531835206,0.80102252807525,0.3994591493894944,0.5229902482995985
0.9207459207459209,0.8948425987943738,0.9108159392789374,0.6107717934480844,0.4911284599006387,0.7656609424335911,0.9411057692307692,0.9246411483253588,0.9603638726445743,0.6564459930313589,0.7017751479289941,0.836866386232211,0.8816234498308906,0.8766014834794336,0.9342875731945348,0.6293478260869566,0.4846266471449488,0.7612973959473529,0.9641089108910892,0.9216374269005849,0.9603638726445743,0.6781229345670852,0.7077681874229347,0.8464002664852537,0.42038842907481766,0.43493812996804065
0.9404690318701143,0.947565543071161,0.9343065693430656,0.6195949644225507,0.4839400428265525,0.7851752303066888,0.9621822690638561,0.929510155316607,0.9596879063719116,0.4980544747081712,0.6613756613756614,0.8021620933672413,0.9382566585956416,0.8787346221441125,0.8997955010224948,0.6079295154185023,0.48011782032400585,0.7609668235009514,0.9677018633540372,0.9270588235294117,0.9596879063719116,0.5290519877675841,0.665943600867679,0.8098888363781248,0.3926452511677456,0.4219249364910268
0.9160214413341274,0.8781793842034805,0.8881909547738692,0.7283236994219653,0.813614262560778,0.8448659484588441,0.845993031358885,0.8854108440469536,0.9630589760207388,0.5918699186991869,0.4063400576368876,0.7385345655525304,0.9201430274135876,0.8887408394403731,0.8818407960199005,0.7875000000000001,0.8324873096446701,0.8621423945037063,0.8753387533875339,0.8816964285714286,0.9630589760207388,0.6011937059142702,0.43684992570579495,0.7516275579199533,0.4669425551093993,0.44995902646890107
0.9317220543806646,0.9428032683846637,0.9175392670157069,0.6936592818945759,0.7970787689097549,0.8565605281170732,0.7797783933518005,0.9290780141843973,0.9596879063719116,0.6009334889148191,0.4106699751861042,0.7360295556018066,0.9289156626506024,0.9331683168316832,0.9065606361829026,0.766928011404134,0.8222958057395143,0.8715736865617674,0.7843942505133471,0.915606936416185,0.9596879063719116,0.6274738067520371,0.4430135222150676,0.7460352844537097,0.459473080390068,0.44645578955994425
